"Index","equity.value","market.value","loan"
2009-11-05,12212.3929245673,24460.4209070259,12175.7218920005
2009-11-06,12223.6795670653,24471.7075495238,12175.7218920005
2009-11-09,12318.2256164039,24686.6086050141,12295.929512373
2009-11-10,12306.2470975451,24674.6300861553,12295.929512373
2009-11-11,12328.0002105748,24696.3831991849,12295.929512373
2009-11-12,12336.306871386,24666.9735698203,12258.1754681529
2009-11-13,12372.9838974826,24703.6505959169,12258.1754681529
2009-11-16,12448.9640414826,24900.969180991,12379.3052893194
2009-11-17,12373.0170069629,24793.0650456744,12347.3161994326
2009-11-18,12420.7722647538,24840.8203034652,12347.3161994326
2009-11-19,12340.8740111693,24760.9220498808,12347.3161994326
2009-11-20,12321.5794777797,24653.677809285,12259.2784544814
2009-11-23,12437.6675148363,24884.2492713117,12373.6475103957
2009-11-24,12468.4528674967,24915.0346239722,12373.6475103957
2009-11-25,12606.231976224,25170.4906284618,12491.2068468216
2009-11-27,12493.2266747405,24941.9633347626,12375.5060753329
2009-11-30,12466.3265423445,24915.0632023666,12375.5060753329
2009-12-01,12500.8905788543,25048.9315171202,12474.7111485036
2009-12-02,12514.8944012665,25011.026602905,12422.7504511789
2009-12-03,12510.9333394643,25007.0655411028,12422.7504511789
2009-12-04,12468.0442307173,24932.2888652193,12390.8309645557
2009-12-07,12449.4955195995,24775.7084142156,12252.66105476
2009-12-08,12402.8789899464,24729.0918845625,12252.66105476
2009-12-09,12349.797511325,24628.1535253088,12204.5967787351
2009-12-10,12358.2516129749,24636.6076269586,12204.5967787351
2009-12-11,12347.040625282,24625.3966392657,12204.5967787351
2009-12-14,12376.3648792093,24654.7208931931,12204.5967787351
2009-12-15,12334.0099043568,24612.3659183405,12204.5967787351
2009-12-16,12363.8956189635,24642.2516329473,12204.5967787351
2009-12-17,12314.3735889742,24592.7296029579,12204.5967787351
2009-12-18,12307.3532069611,24585.7092209449,12204.5967787351
2009-12-21,12265.7792581557,24415.6428390948,12075.9757246363
2009-12-22,12221.3010851359,24357.485375936,12062.2827415143
2009-12-23,12241.2600779244,24377.4443687245,12062.2827415143
2009-12-29,12281.6863748055,24495.0207248303,12139.2778339599
2009-12-30,12286.9176162995,24469.7139545477,12108.7092536029
2010-01-04,12365.389334189,24699.7136453443,12260.0617087887
2010-01-05,12404.8529712239,24739.1772823792,12260.0617087887
2010-01-06,12418.0575448189,24752.3818559742,12260.0617087887
2010-01-07,12380.8543210444,24715.1786321997,12260.0617087887
2010-01-08,12394.9615727871,24729.2858839425,12260.0617087887
2010-01-11,12460.1397698721,24923.9254823813,12389.3937780733
2010-01-12,12444.6470243371,24908.4327368463,12389.3937780733
2010-01-13,12389.6907561008,24757.3194399627,12293.1404961441
2010-01-14,12422.4230010181,24790.05168488,12293.1404961441
2010-01-15,12387.6936905897,24755.3223744516,12293.1404961441
2010-01-19,12417.2790033392,24784.9076872011,12293.1404961441
2010-01-20,12325.4175412875,24635.6754860739,12235.6517568454
2010-01-22,12287.9733153815,24616.2224023903,12253.6249258987
2010-01-25,12294.3328332337,24622.5819202425,12253.6249258987
2010-01-27,12228.7706264748,24412.5908459131,12109.0218105859
2010-01-28,12204.5257504882,24388.3459699265,12109.0218105859
2010-01-29,12164.6642281691,24203.4773422159,11963.8423616049
2010-02-01,12199.9598858066,24272.5438831512,11997.5795077566
2010-02-02,12233.8244688221,24306.4084661667,11997.5795077566
2010-02-03,12237.1352699987,24309.7192673433,11997.5795077566
2010-02-04,12163.5641727539,24283.9886111008,12045.3721561105
2010-02-05,12191.280901921,24325.9119532063,12059.5645766284
2010-02-08,12203.584053621,24384.6217797034,12105.924891111
2010-02-09,12260.8652386872,24441.9029647695,12105.924891111
2010-02-10,12261.5649989626,24442.602725045,12105.924891111
2010-02-11,12293.2331443502,24474.2708704326,12105.924891111
2010-02-12,12295.2745031452,24476.3122292275,12105.924891111
2010-02-22,12378.2571928763,24767.7202242246,12314.103525227
2010-02-23,12371.9149512035,24761.3779825518,12314.103525227
2010-02-24,12385.0860169122,24774.5490482605,12314.103525227
2010-02-25,12372.1335936642,24761.5966250126,12314.103525227
2010-02-26,12433.9700137846,24823.4330451329,12314.103525227
2010-03-01,12470.1277046274,24953.4735229749,12407.8925232282
2010-03-02,12492.6195772806,24975.9653956281,12407.8925232282
2010-03-04,12492.0985830373,24975.4444013849,12407.8925232282
2010-03-05,12514.813929708,24984.3203222658,12394.0392441594
2010-03-08,12529.1356924185,24998.6420849764,12394.0392441594
2010-03-09,12523.6883845594,24993.1947771172,12394.0392441594
2010-03-10,12534.3619638452,25003.868356403,12394.0392441594
2010-03-11,12515.949530647,24985.4559232048,12394.0392441594
2010-03-15,12497.2220893662,24966.728481924,12394.0392441594
2010-03-16,12583.2485155823,25148.3137285943,12489.4752455468
2010-03-17,12627.6946311594,25192.7598441714,12489.4752455468
2010-03-18,12593.0158073638,25158.0810203758,12489.4752455468
2010-03-19,12579.1157049487,25144.1809179607,12489.4752455468
2010-03-22,12590.6128116947,25155.6780247067,12489.4752455468
2010-03-23,12589.9559004618,25155.0211134738,12489.4752455468
2010-03-24,12592.0208020199,25058.3809894656,12390.6714161511
2010-03-25,12584.0418006606,25102.2958487072,12442.5134347334
2010-03-26,12524.6734063734,25042.92745442,12442.5134347334
2010-03-29,12580.2042281246,25085.0283821879,12429.0700974128
2010-03-30,12584.5743796581,25089.3985337214,12429.0700974128
2010-03-31,12602.8932541062,25203.8697096843,12525.1263426824
2010-04-01,12632.5291309186,25233.5055864967,12525.1263426824
2010-04-06,12626.3397554594,25175.8303930646,12473.5889873541
2010-04-07,12632.4215458773,25181.9121834825,12473.5889873541
2010-04-08,12670.0512358119,25219.541873417,12473.5889873541
2010-04-09,12671.7988348752,25316.8687081286,12569.0727392504
2010-04-12,12687.2076453572,25332.2775186106,12569.0727392504
2010-04-13,12694.4653013638,25339.5351746171,12569.0727392504
2010-04-14,12717.820932664,25362.8908059173,12569.0727392504
2010-04-15,12701.8606639641,25346.9305372175,12569.0727392504
2010-04-16,12686.649013814,25331.7188870674,12569.0727392504
2010-04-19,12626.4765253732,25302.805512482,12600.3006252198
2010-04-20,12661.1123213737,25337.4413084825,12600.3006252198
2010-04-21,12664.599107683,25340.9280947918,12600.3006252198
2010-04-22,12624.8237661474,25301.1527532562,12600.3006252198
2010-04-23,12647.4159175296,25323.7449046384,12600.3006252198
2010-04-27,12606.0505181984,25159.3466474057,12477.1446113044
2010-04-28,12606.0423265995,25159.3384558068,12477.1446113044
2010-04-29,12641.9630682863,25195.2591974936,12477.1446113044
2010-04-30,12680.7220466239,25234.0181758312,12477.1446113044
2010-05-04,12588.1783149955,25157.1071244875,12492.7616745259
2010-05-05,12566.7698545989,25201.2719535956,12558.2694562489
2010-05-06,12487.1332321579,24907.5963707642,12343.9213645933
2010-05-07,12484.528591782,24942.1732644437,12380.994504457
2010-05-10,12587.8110264441,25151.2835913744,12486.689122784
2010-05-11,12566.9280445889,25130.4006095192,12486.689122784
2010-05-12,12600.5051397442,25151.4415419243,12474.1404113223
2010-05-13,12602.0431604647,25152.9795626448,12474.1404113223
2010-05-14,12539.2046708443,25090.1410730244,12474.1404113223
2010-05-17,12494.4042277217,24883.5782043142,12312.2160613848
2010-05-18,12467.0662882605,24869.8193256427,12325.7815566792
2010-05-19,12437.7584217664,24856.6677650167,12341.9217223816
2010-05-20,12381.8535400344,24759.732856328,12300.6041372306
2010-05-21,12434.8627499573,24849.6626244177,12337.487811723
2010-05-24,12429.3628783715,24860.5742327916,12353.8828965978
2010-05-25,12421.117276991,24852.3286314112,12353.8828965978
2010-05-26,12401.0193756889,24832.230730109,12353.8828965978
2010-05-27,12497.0133947917,25056.9636381219,12482.4658953752
2010-05-28,12491.0072772624,25050.9575205927,12482.4658953752
2010-06-01,12422.3824940124,24880.4420581196,12380.4732234802
2010-06-02,12430.7874915302,24888.8470556373,12380.4732234802
2010-06-03,12431.5154440942,24889.5750082013,12380.4732234802
2010-06-04,12347.346117403,24642.8591378993,12217.7639706166
2010-06-07,12315.3983275875,24715.8591028846,12322.6068825053
2010-06-08,12372.4958231375,24772.9565984345,12322.6068825053
2010-06-09,12402.3408147501,24802.8015900471,12322.6068825053
2010-06-10,12442.0839736879,24950.6159959642,12430.5354306276
2010-06-11,12466.1490860245,24974.6811083008,12430.5354306276
2010-06-17,12577.9136435842,25179.8381994788,12523.6469975673
2010-06-18,12581.5259676146,25183.4505235091,12523.6469975673
2010-06-21,12600.7069688108,25187.897933694,12508.8986582166
2010-06-22,12582.5631910206,25169.7541559038,12508.8986582166
2010-06-23,12588.1768409535,25175.3678058367,12508.8986582166
2010-06-24,12556.2192021954,25143.4101670786,12508.8986582166
2010-06-25,12598.2903250936,25185.4812899768,12508.8986582166
2010-06-28,12614.4313562456,25216.1884222766,12523.4502078148
2010-06-29,12509.4727094379,25045.2323273266,12457.2577751053
2010-06-30,12496.2906188763,25045.1485685377,12470.3430216314
2010-07-01,12500.2874888585,25049.1454385199,12470.3430216314
2010-07-02,12474.024639111,25022.8825887724,12470.3430216314
2010-07-06,12561.309430651,25110.1673803124,12470.3430216314
2010-07-07,12578.6316525265,25127.4896021879,12470.3430216314
2010-07-08,12637.2835268697,25317.0083228596,12601.0541666213
2010-07-09,12600.9505810663,25280.6753770563,12601.0541666213
2010-07-12,12665.0930940114,25344.8178900014,12601.0541666213
2010-07-13,12690.3440082777,25335.5611352961,12566.5119554386
2010-07-14,12726.1762536675,25371.3933806859,12566.5119554386
2010-07-15,12754.1340118359,25468.5972378296,12635.5819807151
2010-07-16,12732.705337612,25460.0930443733,12648.4935499135
2010-07-19,12728.2777307003,25455.6654374616,12648.4935499135
2010-07-20,12760.807493789,25488.1952005503,12648.4935499135
2010-07-21,12745.5136966233,25472.9014033846,12648.4935499135
2010-07-22,12813.3142386168,25540.7019453781,12648.4935499135
2010-07-23,12835.0275894234,25664.600352783,12750.5765235382
2010-07-26,12868.1923369414,25682.0343852337,12734.8300620094
2010-07-27,12821.5559237032,25622.7192905502,12722.1386891912
2010-07-28,12833.546001067,25678.563394847,12765.9489059076
2010-07-29,12866.304768313,25711.3221620931,12765.9489059076
2010-07-30,12883.5295379555,25728.5469317356,12765.9489059076
2010-08-02,12982.8958257145,26115.3061004529,13053.0546810908
2010-08-03,13002.7039145753,26098.3050722173,13016.2087180313
2010-08-04,13058.4299052099,26154.0310628519,13016.2087180313
2010-08-05,13063.8138891825,26159.4150468245,13016.2087180313
2010-08-06,13103.8565013477,26312.4934229538,13129.1315591542
2010-08-09,13122.4360570334,26331.0729786395,13129.1315591542
2010-08-10,13082.2891496362,26290.9260712423,13129.1315591542
2010-08-11,12998.2836398991,26079.6104265997,13001.6663157087
2010-08-12,12980.1056620599,26061.4324487605,13001.6663157087
2010-08-13,13008.0879530467,25988.1081926689,12900.2583606754
2010-08-16,13092.3471709743,26191.0657169274,13018.8380872796
2010-08-17,13122.5374071119,26221.2559530649,13018.8380872796
2010-08-18,13110.082130775,26208.800676728,13018.8380872796
2010-08-19,13101.1952339798,26199.9137799328,13018.8380872796
2010-08-20,13052.9527089299,26208.4466272035,13075.5567409464
2010-08-23,13048.9875480372,26204.4814663108,13075.5567409464
2010-08-24,13025.5079991224,26106.0903569942,13000.5122681081
2010-08-27,13080.3942214333,26160.9765793051,13000.5122681081
2010-08-30,13090.5798278467,26171.1621857185,13000.5122681081
2010-08-31,13091.6496143657,26172.2319722375,13000.5122681081
2010-09-01,13173.2575568404,26435.3746450507,13181.835802934
2010-09-02,13171.0495321371,26433.1666203474,13181.835802934
2010-09-03,13189.1057513994,26434.3454143114,13164.941483316
2010-09-07,13189.4107669969,26434.6504299089,13164.941483316
2010-09-08,13203.3743646199,26448.6140275319,13164.941483316
2010-09-09,13149.8195944495,26395.0592573615,13164.941483316
2010-09-10,13127.3794560327,26372.6191189447,13164.941483316
2010-09-13,13215.0929531362,26446.7262712254,13151.3215185284
2010-09-14,13237.7288554992,26454.7543530236,13136.6990755207
2010-09-15,13218.185878942,26396.5979465076,13098.0469934798
2010-09-16,13167.8749039407,26346.2869715063,13098.0469934798
2010-09-17,13196.7199430263,26375.1320105919,13098.0469934798
2010-09-20,13243.1209787234,26489.9279913763,13166.3736119486
2010-09-21,13235.6166747212,26482.423687374,13166.3736119486
2010-09-27,13299.4078795781,26738.5452752694,13358.5118567422
2010-09-28,13345.0351820532,26707.4549030744,13281.717387603
2010-09-29,13354.5036457418,26716.9233667629,13281.717387603
2010-09-30,13394.1141496498,26860.0069861569,13385.0871333431
2010-10-08,13541.6267533446,27206.4099547965,13583.7788066148
2010-10-11,13591.2066546791,27215.0285082219,13542.7764563554
2010-10-12,13589.7431105187,27213.5649640615,13542.7764563554
2010-10-13,13629.8187224835,27329.3083679645,13618.2643140109
2010-10-14,13653.0204159165,27352.5100613975,13618.2643140109
2010-10-15,13618.2627393079,27317.7523847888,13618.2643140109
2010-10-18,13618.1391163357,27317.6287618167,13618.2643140109
2010-10-19,13562.2370463158,27159.1436624052,13515.5785989043
2010-10-20,13600.0758521636,27196.982468253,13515.5785989043
2010-10-21,13549.8427721488,27146.7493882382,13515.5785989043
2010-10-22,13571.2340562651,27168.1406723545,13515.5785989043
2010-10-25,13644.3696286015,27312.0533412723,13586.1373007451
2010-10-26,13579.2106605298,27246.8943732006,13586.1373007451
2010-10-27,13482.6267790545,26951.0069036034,13386.6342095321
2010-10-28,13555.0189569106,27023.3990814595,13386.6342095321
2010-10-29,13549.8826346291,27018.262759178,13386.6342095321
2010-11-01,13618.7775565495,27257.1787263228,13556.4854035625
2010-11-02,13635.1797439642,27273.5809137375,13556.4854035625
2010-11-03,13659.0295909564,27281.8858953105,13540.9249777174
2010-11-04,13736.9969090446,27437.3243817431,13618.0970914618
2010-11-05,13751.7932731576,27452.1207458562,13618.0970914618
2010-11-08,13758.6037366154,27423.5775710176,13582.7080641381
2010-11-09,13707.1316002785,27450.0853856823,13660.6101130908
2010-11-10,13658.2302641136,27401.1840495174,13660.6101130908
2010-11-11,13596.6730080904,27198.4670991779,13519.3091177791
2010-11-12,13483.0348943791,26920.9824441306,13355.2985658913
2010-11-15,13405.6808315345,26738.0165606139,13249.5810276809
2010-11-16,13354.1782193271,26727.8890383466,13290.9147838649
2010-11-17,13310.2978153085,26571.0495332331,13177.7707208452
2010-11-18,13369.5686493046,26630.3203672293,13177.7707208452
2010-11-19,13392.2429668383,26766.3599084259,13291.0226925365
2010-11-22,13390.2997486136,26764.4166902013,13291.0226925365
2010-11-23,13306.9386295175,26566.1290747525,13175.981154646
2010-11-24,13337.9478158747,26654.7185020215,13233.5038728397
2010-11-26,13298.0002912717,26614.7709774186,13233.5038728397
2010-11-29,13277.2787818687,26609.6780124719,13249.1168043645
2010-11-30,13259.2104622493,26522.6144944991,13180.0525417484
2010-12-01,13329.3855310902,26578.7914519769,13166.0404182619
2010-12-02,13385.1242602396,26734.1718799996,13265.5825749784
2010-12-03,13446.9433436618,26857.7353941735,13327.2349833737
2010-12-06,13458.3618165772,26869.1538670889,13327.2349833737
2010-12-07,13409.8505854255,26820.6426359372,13327.2349833737
2010-12-08,13347.3337442315,26758.1257947433,13327.2349833737
2010-12-09,13352.6483337192,26763.440384231,13327.2349833737
2010-12-10,13354.8494151489,26765.6414656606,13327.2349833737
2010-12-13,13443.091576983,26853.8836274948,13327.2349833737
2010-12-14,13420.476638293,26876.0071949248,13371.8530731598
2010-12-15,13341.5315367867,26797.0620934185,13371.8530731598
2010-12-16,13360.2322389372,26802.9450159086,13359.0224628891
2010-12-17,13390.4138609413,26833.1266379127,13359.0224628891
2010-12-20,13428.8422432527,26871.5550202241,13359.0224628891
2010-12-21,13438.6927062519,26881.4054832233,13359.0224628891
2010-12-22,13410.7418074785,26853.4545844499,13359.0224628891
2010-12-23,13418.1030143806,26824.4005720831,13322.5707919493
2010-12-29,13435.8411976607,26842.1387553633,13322.5707919493
2010-12-30,13424.435850508,26830.7334082106,13322.5707919493
2011-01-04,13469.9959938853,26876.2935515879,13322.5707919493
2011-01-05,13402.8610644611,26809.1586221637,13322.5707919493
2011-01-06,13394.9526988031,26825.1444674495,13346.3711518099
2011-01-07,13379.5032136514,26809.6949822978,13346.3711518099
2011-01-10,13415.4296950946,26861.2477074943,13361.9817849301
2011-01-11,13406.0753138678,26851.8933262674,13361.9817849301
2011-01-12,13444.7371618104,26890.55517421,13361.9817849301
2011-01-13,13492.9718713604,26921.6493638137,13344.8241073061
2011-01-14,13457.8437266343,26886.5212190876,13344.8241073061
2011-01-18,13445.2089376199,26873.8864300733,13344.8241073061
2011-01-19,13474.6115172657,26903.2890097191,13344.8241073061
2011-01-20,13400.0103983328,26828.6878907862,13344.8241073061
2011-01-21,13428.8130532694,26857.4905457228,13344.8241073061
2011-01-24,13470.3890382195,26848.307256731,13294.0140232803
2011-01-25,13462.1263367769,26840.0445552884,13294.0140232803
2011-01-27,13472.4352829532,26850.3535014647,13294.0140232803
2011-01-28,13459.0653884087,26836.9836069202,13294.0140232803
2011-01-31,13531.2620642468,27030.6063106954,13415.3187464941
2011-02-01,13582.503129871,27081.8473763195,13415.3187464941
2011-02-09,13548.9032431369,26998.01926021,13365.0402386108
2011-02-10,13524.129975668,27047.5931457259,13439.3131187155
2011-02-11,13541.3510854283,27064.8142554862,13439.3131187155
2011-02-14,13577.8834041281,27101.346574186,13439.3131187155
2011-02-15,13546.6298574041,27070.093027462,13439.3131187155
2011-02-16,13582.612716807,27106.0758868649,13439.3131187155
2011-02-17,13610.3106375991,27133.773807657,13439.3131187155
2011-02-18,13601.8664748843,27125.3296449422,13439.3131187155
2011-02-22,13602.4264142153,27125.8895842732,13439.3131187155
2011-02-23,13608.9204697732,27132.3836398312,13439.3131187155
2011-02-24,13626.6889407792,27150.1521108371,13439.3131187155
2011-02-25,13665.0970651099,27318.930502019,13569.5531455398
2011-02-28,13701.7419206711,27355.5753575802,13569.5531455398
2011-03-01,13690.8699148972,27344.7033518063,13569.5531455398
2011-03-02,13716.071709572,27333.3385580833,13532.9499539504
2011-03-03,13691.4818013883,27308.7486498996,13532.9499539504
2011-03-04,13715.3580405448,27332.624889056,13532.9499539504
2011-03-07,13719.1819532071,27336.4488017184,13532.9499539504
2011-03-08,13679.3200042361,27296.5868527474,13532.9499539504
2011-03-09,13688.8124346124,27306.0792831237,13532.9499539504
2011-03-10,13663.2373512448,27296.3230997897,13548.753050887
2011-03-11,13675.0167549458,27349.4241226634,13590.0333897209
2011-03-14,13685.8852701439,27392.2357926667,13621.9446332826
2011-03-15,13622.8045736346,27329.1550961574,13621.9446332826
2011-03-16,13612.7601844484,27159.6820838939,13462.2932449872
2011-03-17,13651.5890834949,27198.5109829404,13462.2932449872
2011-03-18,13723.0916794325,27414.8798703232,13607.0148148626
2011-03-21,13792.5538392517,27466.080622287,13588.7351273196
2011-03-22,13785.293825825,27458.8206088603,13588.7351273196
2011-03-23,13796.9437241361,27470.4705071714,13588.7351273196
2011-03-24,13826.8581041222,27558.2778223626,13646.5339269767
2011-03-25,13824.6211223935,27556.0408406339,13646.5339269767
2011-03-28,13803.284890572,27534.7046088124,13646.5339269767
2011-03-29,13810.8612777303,27542.2809959707,13646.5339269767
2011-03-30,13844.3528878746,27681.0442065158,13751.7003609435
2011-03-31,13836.4434523578,27673.134770999,13751.7003609435
2011-04-01,13877.8061958683,27700.3259110169,13737.5145716616
2011-04-06,13935.497573537,27863.9608703939,13843.317880621
2011-04-07,13927.66430089,27856.1275977468,13843.317880621
2011-04-08,13980.504220997,27908.9675178539,13843.317880621
2011-04-11,13969.3867955025,27897.8500923593,13843.317880621
2011-04-12,13935.6648001409,27864.1280969978,13843.317880621
2011-04-13,13969.1710977061,27897.6343945629,13843.317880621
2011-04-14,13964.1241720058,27892.5874688626,13843.317880621
2011-04-15,13980.5239202494,27908.9872171062,13843.317880621
2011-04-18,13945.2243582639,27873.6876551208,13843.317880621
2011-04-19,13948.1479573849,27876.6112542418,13843.317880621
2011-04-20,14035.5897220136,28082.9460812936,13962.092168756
2011-04-21,14034.1357995842,28081.4921588643,13962.092168756
2011-04-27,14087.4949133928,28172.5162936641,13999.7195623537
2011-04-28,14132.988875365,28326.9852485802,14108.5522974474
2011-04-29,14130.2656223774,28324.2619955926,14108.5522974474
2011-05-03,14125.8901108047,28319.8864840199,14108.5522974474
2011-05-04,14060.0048369794,28148.348506026,14002.7938348162
2011-05-05,13962.7357436828,27954.6529249635,13906.1924622779
2011-05-06,13945.8595529799,27937.7767342606,13906.1924622779
2011-05-09,14016.7630859135,28008.6802671941,13906.1924622779
2011-05-10,14054.8845173846,28150.2882155525,14009.5755960313
2011-05-11,13978.7347424853,27967.2593725761,13902.5895419002
2011-05-12,13968.9543479593,27957.4789780502,13902.5895419002
2011-05-13,13966.1145284394,27969.8678364353,13917.8030063409
2011-05-16,13970.284502337,27974.0378103329,13917.8030063409
2011-05-17,13990.1178045265,27993.8711125224,13917.8030063409
2011-05-18,14012.0868077712,28015.8401157671,13917.8030063409
2011-05-19,14034.4298356494,28038.1831436454,13917.8030063409
2011-05-20,14009.2783673444,28013.0316753403,13917.8030063409
2011-05-23,13953.5021327771,27957.255440773,13917.8030063409
2011-05-24,13986.8719667764,27990.6252747723,13917.8030063409
2011-05-25,13989.2658593636,28010.041252036,13934.8080859377
2011-05-26,14031.6428833814,28052.4182760538,13934.8080859377
2011-05-27,14094.7443424087,28242.8018621695,14061.9630580539
2011-05-31,14128.8138567957,28276.8713765564,14061.9630580539
2011-06-01,14089.8586135761,28237.9161333369,14061.9630580539
2011-06-02,14102.6192424927,28284.9195311915,14096.1716184317
2011-06-03,14142.293880275,28342.9017780819,14114.4609382199
2011-06-07,14147.1026943006,28347.7105921075,14114.4609382199
2011-06-08,14113.7612040809,28314.3691018877,14114.4609382199
2011-06-09,14106.1481080051,28306.756005812,14114.4609382199
2011-06-10,14074.7305740941,28275.3384719009,14114.4609382199
2011-06-14,14083.4974913576,28284.1053891645,14114.4609382199
2011-06-15,14032.0843093037,28129.187788982,14010.8529120652
2011-06-16,14032.4115555514,28129.5150352297,14010.8529120652
2011-06-17,14047.4260617597,28144.529541438,14010.8529120652
2011-06-20,14041.410243201,28118.6195011246,13990.8205150394
2011-06-21,14079.1194692736,28156.3287271972,13990.8205150394
2011-06-22,14054.5658590034,28131.775116927,13990.8205150394
2011-06-23,14039.0039706603,28196.9435503015,14071.470187085
2011-06-24,14035.1584397782,28118.8055692366,13997.1033700851
2011-06-27,14007.9684641135,27959.6551706868,13865.0108546846
2011-06-28,14017.6782218001,27969.3649283734,13865.0108546846
2011-06-29,14044.2400231872,27995.9267297606,13865.0108546846
2011-06-30,14084.3200105037,28108.4550805183,13937.3298210536
2011-07-01,14081.4381754718,28165.1533517042,13996.8164804087
2011-07-05,14107.7580858349,28191.4732620672,13996.8164804087
2011-07-06,14112.5360465964,28196.2512228287,13996.8164804087
2011-07-07,14151.3798211514,28235.0949973838,13996.8164804087
2011-07-08,14134.8974048927,28218.612581125,13996.8164804087
2011-07-11,14109.1820388347,28280.4551135242,14084.2869084379
2011-07-12,14115.3646761863,28286.6377508759,14084.2869084379
2011-07-13,14219.3618490979,28544.6593131328,14238.1574272645
2011-07-14,14196.6517017189,28521.9491657539,14238.1574272645
2011-07-15,14182.1266611484,28507.4241251834,14238.1574272645
2011-07-18,14174.7495871665,28514.4461348191,14252.5421261832
2011-07-19,14227.7893360915,28567.4858837441,14252.5421261832
2011-07-20,14235.6843821847,28575.3809298373,14252.5421261832
2011-07-21,14286.1051940428,28625.8017416954,14252.5421261832
2011-07-22,14270.4664734805,28610.1630211331,14252.5421261832
2011-07-25,14261.9624865664,28601.659034219,14252.5421261832
2011-07-26,14311.3976263808,28759.7746612081,14361.1140414427
2011-07-27,14298.7729429389,28761.2660631774,14375.2160248705
2011-07-28,14268.6166928191,28731.1098130577,14375.2160248705
2011-07-29,14274.8477404057,28737.3408606443,14375.2160248705
2011-08-02,14241.0744271814,28641.3220805242,14312.8296935707
2011-08-03,14293.6955234434,28559.4533116619,14178.2052039568
2011-08-04,14154.3933693228,28351.3036606662,14109.1760787168
2011-08-05,14181.4169860634,28378.3272774068,14109.1760787168
2011-08-08,14059.233762371,28171.5386401369,14024.2428562178
2011-08-09,14188.0022727102,28362.3872379343,14085.9698761324
2011-08-10,14158.668242126,28375.6991263171,14128.5731917838
2011-08-11,14256.8871331839,28456.5994241254,14111.2372626051
2011-08-12,14261.5172192084,28540.9109525386,14190.7959628104
2011-08-15,14339.8973388763,28593.1182417136,14164.5969332881
2011-08-16,14338.0006121985,28591.2215150358,14164.5969332881
2011-08-17,14384.7779060459,28783.2435790526,14309.6966037869
2011-08-18,14293.9352899664,28602.8601272645,14219.9924023381
2011-08-19,14321.5203223206,28646.6127546984,14236.1438459743
2011-08-22,14356.9159429364,28621.174663698,14175.2492397518
2011-08-23,14437.7231545435,28882.6693454842,14355.7562029678
2011-08-24,14376.7550392908,28821.7012302315,14355.7562029678
2011-08-25,14341.9764942476,28715.5823053349,14284.2178982396
2011-08-30,14471.4741474626,28972.1066783789,14411.0282344254
2011-08-31,14496.5062403814,28997.1387712977,14411.0282344254
2011-09-01,14480.4023192111,28981.0348501274,14411.0282344254
2011-09-02,14474.1851327066,28990.5496139646,14426.7444685331
2011-09-06,14425.5998971077,28924.7823856834,14409.4379180795
2011-09-07,14477.9452871361,28977.1277757118,14409.4379180795
2011-09-08,14449.6906950298,28948.8731836056,14409.4379180795
2011-09-13,14347.2065349543,28723.5861157166,14286.3806499776
2011-09-14,14342.4982331613,28718.8778139236,14286.3806499776
2011-09-15,14362.794410239,28699.8762296943,14247.0435515723
2011-09-19,14323.0622558196,28698.2811092069,14285.1424865693
2011-09-22,14159.0834877068,28242.8067218713,13993.1076243676
2011-09-23,14121.0258112453,28204.7490454098,13993.1076243676
2011-09-26,14056.8401206372,28059.4435242765,13911.6889465979
2011-09-27,14112.2121852698,28096.5486286157,13893.403701059
2011-09-28,14037.1783259604,28021.5147693063,13893.403701059
2011-09-29,14040.279900104,28024.6163434499,13893.403701059
2011-09-30,13988.3313606997,27871.9704696333,13792.6055685141
2011-10-10,14089.146301978,28154.3188133335,13973.9029963591
2011-10-11,14127.9495018985,28193.1220132539,13973.9029963591
2011-10-12,14188.3790139402,28353.0164532925,14073.2211958806
2011-10-13,14217.3721758487,28382.0096152011,14073.2211958806
2011-10-14,14284.1244161038,28548.7984164354,14173.1240091955
2011-10-17,14220.5079729843,28485.1819733159,14173.1240091955
2011-10-18,14231.0476453723,28495.721645704,14173.1240091955
2011-10-19,14194.6679692716,28324.3963208348,14038.0432796976
2011-10-20,14143.2132622354,28272.9416137986,14038.0432796976
2011-10-21,14211.1306568995,28340.8590084627,14038.0432796976
2011-10-24,14298.505779845,28544.5115965665,14154.1722223689
2011-10-25,14295.5837904654,28541.589607187,14154.1722223689
2011-10-26,14318.2977628785,28564.3035796001,14154.1722223689
2011-10-27,14432.1323260037,28924.522099962,14400.2257871344
2011-10-28,14446.2878418242,28938.6776157825,14400.2257871344
2011-10-31,14361.2287531079,28871.0858331758,14417.6756433877
2011-11-01,14327.5821105405,28621.6904401928,14201.6249693287
2011-11-02,14385.047793182,28679.1561228343,14201.6249693287
2011-11-03,14402.197678295,28662.6021359328,14167.8873597045
2011-11-04,14411.6253075193,28775.6817184233,14271.4357645659
2011-11-07,14431.6490686959,28795.7054795999,14271.4357645659
2011-11-08,14446.8045987892,28810.8610096932,14271.4357645659
2011-11-09,14350.1880508162,28768.2392213964,14325.2881016401
2011-11-10,14319.5996316778,28597.6682821694,14185.1654589088
2011-11-11,14406.0638290765,28779.3577537822,14280.2596521492
2011-11-14,14408.0638343406,28801.9675309145,14300.6972089131
2011-11-15,14375.4767729795,28769.3804695534,14300.6972089131
