"Index","price"
2009-09-25,2821.877625
2009-09-28,2826.58281
2009-09-29,2828.36244
2009-09-30,2827.39977
2009-10-01,2849.449365
2009-10-02,2847.128355
2009-10-05,2846.51397
2009-10-06,2842.96419
2009-10-07,2857.29984
2009-10-08,2843.851635
2009-10-09,2821.456935
2009-10-13,2836.315768
2009-10-14,2818.511007
2009-10-15,2810.813475
2009-10-16,2819.946276
2009-10-19,2823.496212
2009-10-20,2834.06299
2009-10-21,2820.672036
2009-10-22,2820.24042
2009-10-23,2810.405745
2009-10-26,2796.694197
2009-10-27,2816.376266
2009-10-28,2825.099468
2009-10-29,2809.99512
2009-10-30,2831.159425
2009-11-02,2828.389296
2009-11-03,2820.810327
2009-11-04,2810.40282
2009-11-05,2815.770516
2009-11-06,2823.266448
2009-11-09,2825.83184
2009-11-10,2826.348932
2009-11-12,2833.736412
2009-11-13,2835.849809
2009-11-16,2853.48119
2009-11-17,2855.25189
2009-11-18,2848.2244
2009-11-19,2853.35701
2009-11-20,2852.040338
2009-11-23,2851.7142
2009-11-24,2863.19958
2009-11-25,2871.630653
2009-11-27,2886.501248
2009-11-30,2889.26145
2009-12-01,2879.16276
2009-12-02,2869.18329
2009-12-03,2859.8303
2009-12-04,2840.138664
2009-12-07,2849.772032
2009-12-08,2861.242332
2009-12-09,2857.145772
2009-12-10,2846.904372
2009-12-11,2836.116764
2009-12-14,2833.934624
2009-12-15,2823.3078
2009-12-16,2825.521578
2009-12-17,2846.372392
2009-12-18,2835.095401
2009-12-21,2811.70316
2009-12-22,2801.46041
2009-12-23,2799.616715
2009-12-24,2790.2622
2009-12-28,2784.877446
2009-12-29,2789.113572
2009-12-30,2791.970775
2009-12-31,2781.52461
2010-01-04,2788.21312
2010-01-05,2797.827444
2010-01-06,2791.068084
2010-01-07,2789.825098
2010-01-08,2794.741508
2010-01-11,2794.414168
2010-01-12,2812.31438
2010-01-13,2802.881622
2010-01-14,2811.29033
2010-01-15,2822.21353
2010-01-19,2818.106172
2010-01-20,2826.378
2010-01-21,2836.167336
2010-01-22,2838.93968
2010-01-25,2834.119266
2010-01-26,2836.930162
2010-01-27,2831.625216
2010-01-28,2831.593313
2010-01-29,2841.35578
2010-02-01,2832.5223
2010-02-02,2837.547573
2010-02-03,2827.26551
2010-02-04,2848.508775
2010-02-05,2856.49812
2010-02-08,2853.382268
2010-02-09,2842.33818
2010-02-10,2834.51035
2010-02-11,2833.908522
2010-02-12,2841.806058
2010-02-16,2845.906098
2010-02-17,2831.282622
2010-02-18,2821.045335
2010-02-19,2820.281718
2010-02-22,2818.760364
2010-02-23,2839.367322
2010-02-24,2838.93968
2010-02-25,2848.82364
2010-02-26,2853.787627
2010-03-01,2856.16576
2010-03-02,2857.409962
2010-03-03,2856.051236
2010-03-04,2859.605333
2010-03-05,2847.06009
2010-03-08,2842.47132
2010-03-09,2847.795834
2010-03-10,2843.055609
2010-03-11,2840.486428
2010-03-12,2842.930656
2010-03-15,2842.319779
2010-03-16,2854.01886
2010-03-17,2856.20318
2010-03-18,2849.119356
2010-03-19,2845.395146
2010-03-22,2852.15348
2010-03-23,2849.570672
2010-03-24,2822.048174
2010-03-25,2813.311368
2010-03-26,2819.89235
2010-03-29,2816.640904
2010-03-30,2818.645852
2010-03-31,2825.24001
2010-04-01,2819.712784
2010-04-02,2807.36928
2010-04-05,2798.973792
2010-04-06,2805.00748
2010-04-07,2820.637875
2010-04-08,2818.558023
2010-04-09,2818.473604
2010-04-12,2826.590627
2010-04-13,2831.463648
2010-04-14,2825.8812
2010-04-15,2830.305843
2010-04-16,2845.41444
2010-04-19,2839.289628
