"Index","SP500.usd"
2014-07-23,12317.077588
2014-07-24,12314.939706
2014-07-25,12249.287778
2014-07-28,12244.505625
2014-07-29,12175.275975
2014-07-30,12158.287005
2014-07-31,11919.95658
2014-08-01,11897.04197
2014-08-04,11980.049715
2014-08-05,11849.039847
2014-08-06,11834.43912
2014-08-07,11766.961297
2014-08-08,11891.254358
2014-08-11,11918.643528
2014-08-12,11908.0325
2014-08-13,11979.336192
2014-08-14,12029.24495
2014-08-15,12018.144832
2014-08-18,12112.39882
2014-08-19,12169.60008
2014-08-20,12197.1714
2014-08-21,12256.064055
2014-08-22,12231.6426
2014-08-25,12295.998848
2014-08-26,12305.12305
2014-08-27,12287.337196
2014-08-28,12265.574472
2014-08-29,12307.302921
2014-09-02,12310.417896
2014-09-03,12286.42152
2014-09-04,12262.77429
2014-09-05,12328.343255
2014-09-08,12290.45637
2014-09-09,12201.863216
2014-09-10,12232.382286
2014-09-11,12244.3685
2014-09-12,12180.692238
2014-09-15,12186.52646
2014-09-16,12285.930978
2014-09-17,12287.63823
2014-09-18,12350.75608
2014-09-19,12345.8664
2014-09-22,12245.937745
2014-09-23,12169.845706
2014-09-24,12262.76778
2014-09-25,12063.31464
2014-09-26,12149.120235
2014-09-29,12163.47
2014-09-30,12106.902165
2014-10-01,11946.50316
2014-10-02,11946.564545
2014-10-03,12080.9381
2014-10-06,12062.02998
2014-10-07,11879.5789
2014-10-08,12087.01571
2014-10-09,11820.312942
2014-10-10,11686.673643
2014-10-13,11483.71987
2014-10-14,11501.85135
2014-10-15,11409.427491
2014-10-16,11406.238308
2014-10-17,11554.51824
2014-10-20,11659.205235
2014-10-21,11882.57488
2014-10-22,11790.444402
2014-10-23,11938.04299
2014-10-24,12017.33586
2014-10-27,11998.309895
2014-10-28,12135.206165
2014-10-29,12114.23176
2014-10-30,12196.287425
2014-10-31,12335.734235
2014-11-03,12345.566923
2014-11-04,12304.39392
2014-11-05,12372.10698
2014-11-06,12414.75552
2014-11-07,12440.836584
2014-11-10,12473.13207
2014-11-11,12492.02016
2014-11-12,12486.72715
2014-11-13,12490.488384
2014-11-14,12503.07669
2014-11-17,12501.656076
2014-11-18,12559.68334
2014-11-19,12537.14204
2014-11-20,12570.014625
2014-11-21,12638.73115
2014-11-24,12709.695397
2014-11-25,12684.329595
2014-11-26,12725.310653
2014-11-28,12701.434592
2014-12-01,12632.76288
2014-12-02,12708.249225
2014-12-03,12757.544366
2014-12-04,12751.838832
2014-12-05,12763.940574
2014-12-08,12718.29363
2014-12-09,12745.754196
2014-12-10,12514.656324
2014-12-11,12595.843238
2014-12-12,12388.215477
2014-12-15,12316.804515
2014-12-16,12210.27423
2014-12-17,12473.87933
2014-12-18,12809.513835
2014-12-19,12879.235935
2014-12-22,12931.844464
2014-12-23,12963.173986
2014-12-24,12939.508764
2014-12-26,12977.319133
2014-12-29,13008.571825
2014-12-30,12902.3307
2014-12-31,12777.73929
2015-01-02,12773.39502
2015-01-05,12569.219948
2015-01-06,12442.21593
2015-01-07,12586.71411
2015-01-08,12815.375244
2015-01-09,12695.816328
2015-01-12,12581.702432
2015-01-13,12537.728425
2015-01-14,12461.627793
2015-01-15,12329.645625
2015-01-16,12534.53994
2015-01-20,12568.1257
2015-01-21,12622.51338
2015-01-22,12809.68572
2015-01-23,12779.76087
2015-01-26,12865.04086
2015-01-27,12671.495425
2015-01-28,12509.49568
2015-01-29,12625.94025
2015-01-30,12468.6875
2015-02-02,12649.914745
2015-02-03,12828.677734
2015-02-04,12754.742027
2015-02-05,12895.081292
2015-02-06,12834.35468
2015-02-09,12785.98478
2015-02-10,12910.07019
2015-02-11,12913.212231
2015-02-12,13041.51336
2015-02-13,13085.846697
2015-02-17,13137.836734
2015-02-18,13133.708368
2015-02-19,13119.759495
2015-02-20,13200.13753
2015-02-23,13196.134266
2015-02-24,13232.538948
2015-02-25,13231.283898
2015-02-26,13210.910586
2015-02-27,13194.3732
2015-03-02,13281.328775
2015-03-03,13225.054832
2015-03-04,13159.042218
2015-03-05,13165.11664
2015-03-06,12971.26575
2015-03-09,13025.54952
2015-03-10,12800.52992
2015-03-11,12776.594952
2015-03-12,12937.80528
2015-03-13,12853.2573
2015-03-16,13033.452375
2015-03-17,12963.21286
2015-03-18,13078.6253
2015-03-19,12945.11692
2015-03-20,13081.18212
2015-03-23,13076.86588
2015-03-24,12977.96665
2015-03-25,12803.448705
2015-03-26,12770.33642
2015-03-27,12809.2393
2015-03-30,12949.29168
2015-03-31,12819.884055
2015-04-01,12766.988465
2015-04-02,12808.95112
2015-04-06,12886.31997
2015-04-07,12864.94068
2015-04-08,12912.98475
2015-04-09,12976.81749
2015-04-10,13050.63951
2015-04-13,13008.009581
2015-04-14,13018.31016
2015-04-15,13072.060476
2015-04-16,13042.939038
2015-04-17,12898.737404
2015-04-20,13024.5804
2015-04-21,13005.29529
2015-04-22,13056.70424
2015-04-23,13093.82721
2015-04-24,13115.913015
2015-04-27,13115.37348
2015-04-28,13119.97104
2015-04-29,13060.995205
2015-04-30,12936.001428
2015-05-01,13077.301212
2015-05-04,13128.86841
2015-05-05,12967.18876
2015-05-06,12897.76206
2015-05-07,12959.3808
2015-05-08,13139.71134
2015-05-11,13073.257168
2015-05-12,13033.226168
2015-05-13,13020.229008
2015-05-14,13154.21376
2015-05-15,13173.874653
2015-05-18,13210.19556
2015-05-19,13206.589678
2015-05-20,13188.135645
2015-05-21,13204.265376
2015-05-22,13176.044244
2015-05-26,13054.24638
2015-05-27,13168.336524
2015-05-28,13151.442948
2015-05-29,13062.235437
2015-06-01,13091.670135
2015-06-02,13075.72272
2015-06-03,13102.583046
2015-06-04,12996.513424
2015-06-05,12982.661622
2015-06-08,12903.179968
2015-06-09,12908.786855
2015-06-10,13064.45016
2015-06-11,13088.850476
2015-06-12,13000.863113
2015-06-15,12942.22587
2015-06-16,13014.816465
2015-06-17,13042.892224
2015-06-18,13168.233672
2015-06-19,13101.982905
2015-06-22,13181.837075
2015-06-23,13184.48456
2015-06-24,13088.166918
2015-06-25,13054.083714
2015-06-26,13048.15141
2015-06-29,12775.475232
2015-06-30,12793.34511
2015-07-01,12882.912388
2015-07-02,12885.796866
2015-07-06,12845.137716
2015-07-07,12925.1214
2015-07-08,12707.631452
2015-07-09,12736.173528
2015-07-10,12894.148904
2015-07-13,13035.15664
2015-07-14,13094.259655
2015-07-15,13085.26808
2015-07-16,13190.778755
2015-07-17,13205.37108
2015-07-20,13215.980316
2015-07-21,13159.446416
2015-07-22,13127.60301
2015-07-23,13053.300425
2015-07-24,12913.79464
2015-07-27,12839.01058
2015-07-28,12997.82655
2015-07-29,13092.11113
2015-07-30,13093.748848
2015-07-31,13064.215248
2015-08-03,13028.198988
2015-08-04,12998.679872
2015-08-05,13039.166464
2015-08-06,12938.282532
2015-08-07,12901.086429
2015-08-10,13066.116128
2015-08-11,13181.325936
2015-08-12,13323.60135
2015-08-13,13331.195932
2015-08-14,13368.705372
2015-08-17,13444.473068
2015-08-18,13407.287096
2015-08-19,13300.769638
2015-08-20,13006.27897
2015-08-21,12591.622032
2015-08-24,12124.874124
2015-08-25,11976.796169
2015-08-26,12440.60961
2015-08-27,12731.558598
2015-08-28,12705.895995
2015-08-31,12575.408552
2015-09-01,12180.698325
2015-09-02,12386.759274
2015-09-03,12401.187167
2015-09-04,12211.082198
2015-09-08,12539.627352
2015-09-09,12385.942712
2015-09-10,12450.143788
2015-09-11,12501.69375
2015-09-14,12436.699737
2015-09-15,12600.4333
2015-09-16,12711.920479
2015-09-17,12669.6132
2015-09-18,12461.490329
2015-09-21,12527.828627
2015-09-22,12386.91024
2015-09-23,12376.462212
2015-09-24,12334.067592
2015-09-25,12310.554294
2015-09-28,11984.616776
2015-09-29,11989.595124
2015-09-30,12205.822713
2015-10-01,12227.79992
2015-10-02,12402.84416
2015-10-05,12629.6898
2015-10-06,12584.37152
2015-10-07,12685.49548
2015-10-08,12792.327505
2015-10-09,12785.081517
2015-10-12,12756.39958
2015-10-13,12708.003087
2015-10-14,12658.837248
2015-10-15,12843.820332
2015-10-16,12915.331275
2015-10-19,12934.280966
2015-10-20,12892.140268
2015-10-21,12818.855742
2015-10-22,13049.85858
2015-10-23,13175.334865
2015-10-26,13158.620776
2015-10-27,13125.012348
2015-10-28,13292.95372
2015-10-29,13281.752547
2015-10-30,13137.604416
2015-11-02,13334.20647
2015-11-03,13367.840419
2015-11-04,13320.025929
2015-11-05,13326.365773
2015-11-06,13336.2176
2015-11-09,13224.133818
2015-11-10,13243.486296
2015-11-11,13212.355
2015-11-12,13031.396721
2015-11-13,12894.250048
2015-11-16,13081.284128
2015-11-17,13078.936584
2015-11-18,13303.449942
2015-11-19,13284.55492
2015-11-20,13339.35045
2015-11-23,13331.849487
2015-11-24,13349.186772
2015-11-25,13346.208204
2015-11-27,13366.044439
2015-11-30,13310.879262
2015-12-01,13454.098581
2015-12-02,13306.160637
2015-12-03,13112.44395
2015-12-04,13388.90769
2015-12-07,13310.279974
2015-12-08,13242.469748
2015-12-09,13162.10136
2015-12-10,13211.846294
2015-12-11,12990.452061
2015-12-14,13059.508266
2015-12-15,13202.47201
2015-12-16,13419.604031
2015-12-17,13239.002193
2015-12-18,12998.972325
2015-12-21,13098.66892
2015-12-22,13210.078836
2015-12-23,13372.057762
2015-12-24,13349.650527
2015-12-28,13343.8059
2015-12-29,13477.748928
2015-12-30,13393.682432
2015-12-31,13272.528784
2016-01-04,13153.538164
2016-01-05,13138.462308
2016-01-06,13049.338716
2016-01-07,12810.598061
2016-01-08,12678.670895
2016-01-11,12637.550065
2016-01-12,12741.9743
2016-01-13,12429.347112
2016-01-14,12665.117784
2016-01-15,12381.785017
2016-01-19,12376.329405
2016-01-20,12231.416472
2016-01-21,12297.9542
2016-01-22,12545.68579
2016-01-25,12349.872444
2016-01-26,12530.644475
2016-01-27,12385.66851
2016-01-28,12449.031336
2016-01-29,12759.212264
2016-02-01,12758.017392
2016-02-02,12521.556794
2016-02-03,12578.70981
2016-02-04,12574.54616
2016-02-05,12359.260695
2016-02-08,12184.329216
2016-02-09,12176.243319
2016-02-10,12173.942454
2016-02-11,12024.189012
2016-02-12,12258.877242
2016-02-16,12353.305302
2016-02-17,12578.666324
2016-02-18,12501.950204
2016-02-19,12508.528272
2016-02-22,12688.1619
2016-02-23,12540.321417
2016-02-24,12604.87466
2016-02-25,12751.43195
2016-02-26,12741.02622
2016-02-29,12663.83542
2016-03-01,12962.347035
2016-03-02,13013.23395
2016-03-03,13019.69276
2016-03-04,13015.93492
2016-03-07,13045.069568
2016-03-08,12874.492522
2016-03-09,12956.05038
2016-03-10,12949.116345
2016-03-11,13134.730707
2016-03-14,13127.66
2016-03-15,13132.775985
2016-03-16,13221.52884
2016-03-17,13212.82025
2016-03-18,13264.061928
2016-03-21,13303.80536
2016-03-22,13303.40698
2016-03-23,13251.242602
2016-03-24,13263.334724
2016-03-28,13256.102875
2016-03-29,13371.128066
2016-03-30,13343.43675
2016-03-31,13283.26326
2016-04-01,13428.712508
2016-04-04,13385.629818
2016-04-05,13246.975124
2016-04-06,13393.816794
2016-04-07,13196.86433
2016-04-08,13239.37208
2016-04-11,13190.234405
2016-04-12,13330.256832
2016-04-13,13490.749728
2016-04-14,13501.829628
2016-04-15,13473.975188
2016-04-18,13561.270368
2016-04-19,13567.17648
2016-04-20,13604.20992
2016-04-21,13556.764212
2016-04-22,13597.152422
2016-04-25,13556.02047
2016-04-26,13582.45395
2016-04-27,13607.99925
2016-04-28,13442.737979
2016-04-29,13370.95873
2016-05-02,13475.385963
2016-05-03,13394.779029
2016-05-04,13321.409064
2016-05-05,13336.067142
2016-05-06,13371.615714
2016-05-09,13416.276861
2016-05-10,13586.679337
2016-05-11,13402.47432
2016-05-12,13451.392048
2016-05-13,13368.45652
2016-05-16,13477.103192
2016-05-17,13348.628084
2016-05-18,13389.043044
2016-05-19,13356.14188
2016-05-20,13440.64368
2016-05-23,13426.335828
2016-05-24,13613.140632
2016-05-25,13701.608214
2016-05-26,13704.7857
2016-05-27,13776.760498
2016-05-31,13804.077984
2016-06-01,13803.304683
2016-06-02,13862.08447
2016-06-03,13780.368624
2016-06-06,13845.534417
2016-06-07,13879.862295
2016-06-08,13906.725
2016-06-09,13881.568212
2016-06-10,13754.201733
2016-06-13,13692.065442
2016-06-14,13689.84838
2016-06-15,13634.1987
2016-06-16,13698.11008
2016-06-17,13646.025848
2016-06-20,13701.53525
2016-06-21,13766.47767
2016-06-22,13717.047375
2016-06-23,13899.728304
2016-06-24,13491.321538
2016-06-27,13306.791864
2016-06-28,13536.129929
2016-06-29,13743.079259
2016-06-30,13953.22128
2016-07-01,13996.604315
2016-07-05,13950.67858
2016-07-06,14053.49289
2016-07-07,14016.0699
2016-07-08,14244.98419
2016-07-11,14305.935324
2016-07-12,14394.58839
2016-07-13,14391.792709
2016-07-14,14461.6395
2016-07-15,14459.230338
2016-07-18,14527.914005
2016-07-19,14489.320014
2016-07-20,14510.775654
2016-07-21,14453.592335
2016-07-22,14528.112885
2016-07-25,14482.19368
2016-07-26,14472.76896
2016-07-27,14451.0886
2016-07-28,14442.617324
2016-07-29,14426.83528
2016-08-01,14422.843876
2016-08-02,14295.069216
2016-08-03,14355.015618
2016-08-04,14374.51565
2016-08-05,14530.055868
2016-08-08,14527.780646
2016-08-09,14521.006918
2016-08-10,14440.90262
2016-08-11,14486.760383
2016-08-12,14491.826965
2016-08-15,14538.2157
2016-08-16,14430.897195
2016-08-17,14477.502146
2016-08-18,14502.567024
2016-08-19,14529.723884
2016-08-22,14516.083848
2016-08-23,14522.98421
2016-08-24,14486.472504
2016-08-25,14467.129471
2016-08-26,14471.617976
2016-08-29,14559.923526
2016-08-30,14539.092944
2016-08-31,14500.426335
2016-09-01,14482.89249
2016-09-02,14563.35639
2016-09-06,14595.84724
2016-09-07,14565.291
2016-09-08,14536.83759
2016-09-09,14209.727961
2016-09-12,14422.603104
2016-09-13,14207.217388
2016-09-14,14186.113518
2016-09-15,14329.524884
2016-09-16,14275.470344
2016-09-19,14264.72172
2016-09-20,14276.47872
2016-09-21,14432.552952
2016-09-22,14510.469264
2016-09-23,14437.183486
2016-09-26,14312.12629
2016-09-27,14406.949093
2016-09-28,14494.329024
2016-09-29,14342.229049
2016-09-30,14465.830132
2016-10-03,14418.66192
2016-10-04,14347.209084
2016-10-05,14408.854668
2016-10-06,14415.793132
2016-10-07,14368.891784
2016-10-10,14512.533084
2016-10-11,14363.09906
2016-10-12,14373.15042
2016-10-13,14346.51687
2016-10-14,14352.395824
2016-10-17,14327.29375
2016-10-18,14422.82964
2016-10-19,14448.011591
2016-10-20,14444.194836
2016-10-21,14488.587372
2016-10-24,14575.691016
2016-10-25,14533.196592
2016-10-26,14486.294473
2016-10-27,14472.889704
2016-10-28,14414.93339
2016-10-31,14406.36717
2016-11-01,14288.95338
2016-11-02,14175.78058
2016-11-03,14128.949436
2016-11-04,14088.51867
2016-11-07,14444.458432
2016-11-08,14522.049544
2016-11-09,14666.9028
2016-11-10,14742.982212
2016-11-11,14745.315625
2016-11-14,14817.84456
2016-11-15,14955.513049
2016-11-16,14978.217976
2016-11-17,15043.667496
2016-11-18,15030.45453
2016-11-21,15151.615104
2016-11-22,15178.2566
2016-11-23,15257.103344
2016-11-25,15315.93933
2016-11-28,15211.243136
2016-11-29,15205.099088
2016-11-30,15142.764708
2016-12-01,15088.87242
2016-12-02,15094.863675
2016-12-05,15170.60951
2016-12-06,15224.56686
2016-12-07,15421.608675
2016-12-08,15453.562581
2016-12-09,15608.155381
2016-12-12,15588.597024
2016-12-13,15678.729924
2016-12-14,15559.123728
2016-12-15,15708.214929
2016-12-16,15716.844621
2016-12-19,15733.407367
2016-12-20,15782.91738
2016-12-21,15725.106078
2016-12-22,15714.576384
2016-12-23,15725.190856
2016-12-27,15774.3882
2016-12-28,15657.868256
2016-12-29,15644.278078
2016-12-30,15548.67435
2017-01-03,15716.75463
2017-01-04,15747.878325
2017-01-05,15633.41
2017-01-06,15758.295486
2017-01-09,15740.49375
2017-01-10,15704.19135
2017-01-11,15785.715096
2017-01-12,15646.73726
2017-01-13,15696.15332
2017-01-17,15545.478794
2017-01-18,15537.45571
2017-01-19,15554.266728
2017-01-20,15618.663215
2017-01-23,15525.6808
2017-01-24,15639.00013
2017-01-25,15821.059732
2017-01-26,15804.833088
2017-01-27,15791.368173
2017-01-30,15696.24144
2017-01-31,15675.663069
2017-02-01,15688.31901
2017-02-02,15694.98502
2017-02-03,15782.586174
2017-02-06,15733.83928
2017-02-07,15786.250644
2017-02-08,15769.660641
2017-02-09,15852.528243
2017-02-10,15931.29385
2017-02-13,16021.852375
2017-02-14,16053.096892
2017-02-15,16141.931675
2017-02-16,16087.141714
2017-02-17,16144.24014
2017-02-21,16283.512458
2017-02-22,16250.767114
2017-02-23,16230.155841
2017-02-24,16261.25846
2017-02-27,16282.0783
2017-02-28,16233.006792
2017-03-01,16488.757124
2017-03-02,16411.190608
2017-03-03,16436.855264
2017-03-06,16383.463194
2017-03-07,16347.811975
2017-03-08,16335.517038
2017-03-09,16344.326031
2017-03-10,16393.4797
2017-03-13,16411.358315
2017-03-14,16357.08675
2017-03-15,16493.357322
2017-03-16,16426.75924
2017-03-17,16418.01105
2017-03-20,16397.117495
2017-03-21,16143.031338
2017-03-22,16163.91166
2017-03-23,16154.515156
2017-03-24,16135.255126
2017-03-27,16093.279752
2017-03-28,16227.433314
2017-03-29,16268.1857
2017-03-30,16314.512564
2017-03-31,16272.288912
2017-04-03,16238.726328
2017-04-04,16254.657936
2017-04-05,16223.11966
2017-04-06,16261.494522
2017-04-07,16254.168216
2017-04-10,16271.711196
2017-04-11,16222.957894
2017-04-12,16160.085095
2017-04-13,16046.4655
2017-04-17,16166.591523
2017-04-18,16118.717361
2017-04-19,16105.31496
2017-04-20,16213.362048
2017-04-21,16172.844471
2017-04-24,16345.54792
2017-04-25,16444.863267
2017-04-26,16455.73787
2017-04-27,16477.496583
2017-04-28,16435.4827
2017-05-01,16463.236356
2017-05-02,16489.50832
2017-05-03,16475.470057
2017-05-04,16478.607824
2017-05-05,16562.538799
2017-05-08,16566.51921
2017-05-09,16556.485208
2017-05-10,16565.125816
2017-05-11,16530.255984
2017-05-12,16495.77546
2017-05-15,16559.19176
2017-05-16,16532.694089
2017-05-17,16220.844757
2017-05-18,16297.918224
2017-05-19,16398.21105
2017-05-22,16486.179328
2017-05-23,16525.1138
2017-05-24,16566.006661
2017-05-25,16588.874323
2017-05-26,16561.895592
2017-05-30,16541.704505
2017-05-31,16424.59918
2017-06-01,16543.362468
2017-06-02,16614.213119
2017-06-05,16575.2244
2017-06-06,16508.026149
2017-06-07,16534.889498
2017-06-08,16550.502137
2017-06-09,16531.17246
2017-06-12,16515.479098
2017-06-13,16592.183685
2017-06-14,16557.377472
2017-06-15,16559.944434
2017-06-16,16570.72476
2017-06-19,16731.37047
2017-06-20,16642.965276
2017-06-21,16633.998495
2017-06-22,16639.56405
2017-06-23,16675.04604
