                  沪深300 (000300) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2011/12/08	 2525.04	 2549.10	 2494.69	 2525.00	       27777744	    2529.70	    2550.55	    2601.30	    2644.89	           	       0.00	27777744.00	28318106.00	32706560.00	     -40.12	     -32.73	     -14.77	
 2011/12/09	 2506.62	 2525.16	 2496.97	 2503.46	       24029060	    2518.90	    2543.90	    2591.73	    2640.68	           	       0.00	24029060.00	26686260.00	32718028.00	     -41.66	     -34.52	     -14.29	
 2011/12/12	 2497.92	 2502.05	 2476.12	 2477.69	       21901248	    2510.10	    2534.30	    2578.07	    2636.12	           	       0.00	21901248.00	24653004.00	32341196.00	     -44.46	     -36.51	     -15.90	
 2011/12/13	 2467.02	 2472.66	 2418.67	 2421.93	       35717536	    2491.30	    2515.65	    2561.95	    2631.15	           	       0.00	35717536.00	26537164.00	32909722.00	     -50.59	     -39.32	     -22.53	
 2011/12/14	 2415.94	 2433.55	 2392.30	 2397.48	       25320108	    2465.10	    2503.25	    2548.32	    2625.56	           	       0.00	25320108.00	26948404.00	31206604.00	     -56.76	     -42.81	     -27.91	
 2011/12/15	 2382.44	 2384.47	 2340.45	 2340.79	       36750832	    2428.30	    2479.00	    2532.27	    2619.08	           	       0.00	36750832.00	28744090.00	28531098.00	     -65.48	     -47.35	     -36.27	
 2011/12/16	 2339.98	 2390.38	 2332.14	 2390.13	       36302340	    2405.60	    2462.25	    2521.45	    2613.35	           	       0.00	36302340.00	31198412.00	28942336.00	     -67.62	     -51.40	     -32.45	
 2011/12/19	 2370.42	 2387.89	 2321.66	 2384.41	       37909752	    2387.00	    2448.55	    2510.18	    2608.44	           	       0.00	37909752.00	34401484.00	29527244.00	     -68.99	     -54.92	     -28.14	
 2011/12/20	 2376.71	 2412.57	 2373.86	 2377.07	       32402328	    2378.00	    2434.65	    2498.55	    2603.23	           	       0.00	32402328.00	33737932.00	30137548.00	     -69.86	     -57.91	     -23.91	
 2011/12/21	 2397.27	 2404.77	 2337.69	 2339.11	       31209524	    2366.30	    2415.70	    2486.30	    2596.02	           	       0.00	31209524.00	34915944.00	30932172.00	     -72.77	     -60.88	     -23.79	
 2011/12/22	 2325.27	 2358.47	 2294.61	 2341.33	       36683856	    2366.40	    2397.35	    2473.95	    2590.29	           	       0.00	36683856.00	34901196.00	31822644.00	     -74.05	     -63.52	     -21.07	
 2011/12/23	 2337.38	 2382.71	 2331.96	 2359.16	       33161904	    2360.20	    2382.90	    2463.40	    2585.12	           	       0.00	33161904.00	34273688.00	32736052.00	     -72.79	     -65.37	     -14.83	
 2011/12/26	 2345.55	 2369.82	 2334.79	 2335.70	       28224088	    2350.40	    2368.70	    2451.50	    2580.52	           	       0.00	28224088.00	32335462.00	33368474.00	     -72.84	     -66.86	     -11.95	
 2011/12/27	 2332.83	 2346.38	 2302.41	 2305.03	       29277314	    2336.00	    2357.00	    2436.32	    2574.98	           	       0.00	29277314.00	31711232.00	32724582.00	     -74.49	     -68.39	     -12.21	
 2011/12/28	 2295.87	 2309.65	 2267.11	 2307.93	       32882020	    2329.80	    2348.05	    2425.65	    2569.93	           	       0.00	32882020.00	32045466.00	33480704.00	     -74.71	     -69.65	     -10.11	
 2011/12/29	 2297.29	 2323.49	 2293.87	 2311.36	       30887700	    2323.80	    2345.10	    2412.05	    2565.32	           	       0.00	30887700.00	30885478.00	32893338.00	     -73.75	     -70.47	      -6.56	
 2011/12/30	 2318.67	 2349.03	 2318.67	 2345.74	       35865244	    2321.20	    2340.70	    2401.48	    2561.40	           	       0.00	35865244.00	31426150.00	32849920.00	     -69.42	     -70.26	       1.68	
 2012/01/04	 2361.50	 2365.99	 2298.30	 2298.75	       34344568	    2313.80	    2332.10	    2390.32	    2557.09	           	       0.00	34344568.00	32651674.00	32493568.00	     -68.99	     -70.01	       2.04	
 2012/01/05	 2290.78	 2316.66	 2272.15	 2276.39	       43016480	    2308.10	    2322.05	    2378.35	    2552.50	           	       0.00	43016480.00	35399272.00	33555252.00	     -69.64	     -69.93	       0.58	
 2012/01/06	 2274.35	 2291.89	 2254.57	 2290.60	       35198992	    2304.60	    2317.20	    2366.45	    2546.59	           	       0.00	35198992.00	35862936.00	33954200.00	     -68.23	     -69.59	       2.73	
 2012/01/09	 2291.18	 2368.89	 2271.72	 2368.57	       54727340	    2316.00	    2319.90	    2358.63	    2541.69	           	       0.00	54727340.00	40630680.00	35758080.00	     -60.12	     -67.70	      15.15	
 2012/01/10	 2365.77	 2449.96	 2361.28	 2447.35	       81154992	    2336.30	    2328.75	    2355.82	    2538.26	           	       0.00	81154992.00	49689396.00	40557772.00	     -46.80	     -63.52	      33.43	
 2012/01/11	 2444.76	 2453.15	 2423.32	 2435.61	       58705672	    2363.70	    2338.75	    2353.73	    2534.40	           	       0.00	58705672.00	54560360.00	43606016.00	     -36.77	     -58.17	      42.80	
 2012/01/12	 2426.82	 2464.38	 2423.32	 2435.22	       47121276	    2395.50	    2351.80	    2354.40	    2531.78	           	       0.00	47121276.00	55381196.00	45390232.00	     -28.52	     -52.24	      47.43	
 2012/01/13	 2438.41	 2445.79	 2374.54	 2394.33	       45513996	    2416.20	    2360.40	    2354.23	    2528.63	           	       0.00	45513996.00	57443944.00	46653440.00	     -25.00	     -46.79	      43.59	
 2012/01/16	 2376.95	 2394.50	 2345.63	 2345.65	       30527144	    2411.60	    2363.80	    2354.45	    2525.72	           	       0.00	30527144.00	52605748.00	46618216.00	     -25.83	     -42.60	      33.53	
 2012/01/17	 2347.57	 2462.43	 2329.25	 2460.60	       64205648	    2414.30	    2375.30	    2358.00	    2524.93	           	       0.00	64205648.00	49214260.00	49451828.00	     -17.03	     -37.49	      40.92	
 2012/01/18	 2464.92	 2485.50	 2414.53	 2422.19	       63892360	    2411.60	    2387.65	    2359.88	    2522.36	           	       0.00	63892360.00	50253004.00	52406680.00	     -12.99	     -32.59	      39.19	
 2012/01/19	 2423.86	 2480.21	 2414.99	 2468.35	       55615728	    2418.20	    2406.85	    2364.45	    2519.74	           	       0.00	55615728.00	51952024.00	53666612.00	      -6.01	     -27.27	      42.53	
 2012/01/20	 2476.73	 2510.34	 2462.59	 2504.09	       54529784	    2440.20	    2428.20	    2372.70	    2517.28	           	       0.00	54529784.00	53754264.00	55599104.00	       2.39	     -21.34	      47.46	
 2012/01/30	 2508.88	 2508.88	 2460.40	 2460.72	       43517148	    2463.20	    2437.40	    2378.65	    2514.00	           	       0.00	43517148.00	56351128.00	54478440.00	       5.48	     -15.98	      42.91	
 2012/01/31	 2462.34	 2472.84	 2447.77	 2464.26	       30701500	    2463.90	    2439.10	    2383.93	    2509.93	           	       0.00	30701500.00	49651712.00	49432984.00	       8.12	     -11.16	      38.55	
 2012/02/01	 2458.23	 2481.66	 2423.45	 2428.99	       35015376	    2465.30	    2438.45	    2388.60	    2505.48	           	       0.00	35015376.00	43874712.00	47063860.00	       7.28	      -7.47	      29.50	
 2012/02/02	 2437.47	 2486.24	 2429.71	 2486.24	       42066984	    2468.80	    2443.50	    2397.65	    2501.96	           	       0.00	42066984.00	41164800.00	46558412.00	      11.11	      -3.75	      29.73	
 2012/02/03	 2478.34	 2514.65	 2470.28	 2506.09	       49949240	    2469.30	    2454.75	    2407.57	    2498.02	           	       0.00	49949240.00	40250572.00	47002420.00	      15.57	       0.11	      30.91	
 2012/02/06	 2511.17	 2520.76	 2488.71	 2504.32	       45079904	    2478.00	    2470.60	    2417.20	    2494.02	           	       0.00	45079904.00	40563508.00	48457320.00	      18.74	       3.84	      29.81	
 2012/02/07	 2489.03	 2489.03	 2441.70	 2457.95	       39679164	    2476.70	    2470.30	    2422.80	    2488.93	           	       0.00	39679164.00	42357556.00	46004632.00	      17.31	       6.53	      21.56	
 2012/02/08	 2456.42	 2534.16	 2451.00	 2528.24	       56186456	    2496.60	    2480.95	    2434.30	    2485.47	           	       0.00	56186456.00	46592820.00	45233768.00	      21.61	       9.55	      24.12	
 2012/02/09	 2525.59	 2546.02	 2513.13	 2529.23	       59299752	    2505.20	    2487.00	    2446.93	    2482.15	           	       0.00	59299752.00	50040012.00	45602408.00	      24.80	      12.60	      24.41	
 2012/02/10	 2521.68	 2560.03	 2521.16	 2533.62	       61575876	    2510.60	    2489.95	    2459.07	    2478.52	           	       0.00	61575876.00	52363264.00	46306920.00	      27.37	      15.55	      23.64	
 2012/02/13	 2504.41	 2553.45	 2496.30	 2531.98	       51913972	    2516.20	    2497.10	    2467.25	    2475.73	           	       0.00	51913972.00	53731328.00	47147416.00	      28.94	      18.23	      21.43	
 2012/02/14	 2528.97	 2533.26	 2506.54	 2522.11	       40430100	    2529.00	    2502.85	    2470.98	    2472.84	           	       0.00	40430100.00	53882060.00	48119808.00	      29.06	      20.40	      17.32	
 2012/02/15	 2515.83	 2562.07	 2511.29	 2549.61	       58090368	    2533.30	    2514.95	    2476.70	    2469.50	           	       0.00	58090368.00	54262168.00	50427496.00	      31.01	      22.52	      16.98	
 2012/02/16	 2544.64	 2559.34	 2519.04	 2536.07	       54395432	    2534.70	    2519.95	    2481.73	    2466.02	           	       0.00	54395432.00	53280768.00	51660392.00	      31.11	      24.24	      13.74	
 2012/02/17	 2551.81	 2558.34	 2522.86	 2537.09	       38994716	    2535.40	    2523.00	    2488.88	    2463.81	           	       0.00	38994716.00	48765336.00	50564300.00	      30.91	      25.57	      10.67	
 2012/02/20	 2571.91	 2574.75	 2539.90	 2540.71	       56153328	    2537.10	    2526.65	    2498.63	    2461.78	           	       0.00	56153328.00	49612392.00	51671860.00	      30.69	      26.60	       8.19	
 2012/02/21	 2544.83	 2562.91	 2520.79	 2562.45	       47894808	    2545.20	    2537.10	    2503.70	    2461.05	           	       0.00	47894808.00	51104972.00	52493516.00	      31.90	      27.66	       8.49	
 2012/02/22	 2564.31	 2598.86	 2560.34	 2597.48	       76376656	    2554.70	    2544.00	    2512.48	    2460.84	           	       0.00	76376656.00	54763520.00	54512844.00	      35.28	      29.18	      12.20	
 2012/02/23	 2595.78	 2614.54	 2590.52	 2606.26	       70377128	    2568.80	    2551.75	    2519.38	    2460.79	           	       0.00	70377128.00	57960040.00	55620404.00	      38.23	      30.99	      14.48	
 2012/02/24	 2607.34	 2648.02	 2602.78	 2648.02	       85999712	    2591.00	    2563.20	    2526.57	    2461.86	           	       0.00	85999712.00	67361176.00	58063256.00	      43.44	      33.48	      19.91	
 2012/02/27	 2658.12	 2693.84	 2656.57	 2656.57	      101514032	    2614.20	    2575.65	    2536.38	    2462.99	           	       0.00	101514032.00	76431360.00	63021876.00	      47.70	      36.33	      22.75	
 2012/02/28	 2652.34	 2671.83	 2641.46	 2662.46	       77592536	    2634.20	    2589.70	    2546.27	    2464.53	           	       0.00	77592536.00	82372200.00	66738584.00	      50.97	      39.25	      23.43	
 2012/02/29	 2655.86	 2666.65	 2631.78	 2634.14	       59120208	    2641.50	    2598.10	    2556.52	    2465.54	           	       0.00	59120208.00	78920088.00	66841804.00	      50.69	      41.54	      18.30	
 2012/03/01	 2622.74	 2647.78	 2621.86	 2633.34	       42148440	    2646.90	    2607.85	    2563.90	    2465.96	           	       0.00	42148440.00	73274160.00	65617100.00	      49.83	      43.20	      13.26	
 2012/03/02	 2637.96	 2679.93	 2637.96	 2679.93	       64122032	    2653.30	    2622.15	    2572.57	    2468.60	           	       0.00	64122032.00	68898000.00	68129584.00	      52.30	      45.02	      14.57	
 2012/03/05	 2687.74	 2694.61	 2660.96	 2662.70	       71395456	    2654.50	    2634.35	    2580.50	    2469.92	           	       0.00	71395456.00	62876876.00	69654120.00	      52.27	      46.47	      11.60	
 2012/03/06	 2654.80	 2657.96	 2615.60	 2621.05	       62447148	    2646.20	    2640.20	    2588.65	    2470.98	           	       0.00	62447148.00	59847476.00	71109840.00	      48.33	      46.84	       2.97	
 2012/03/07	 2596.48	 2628.58	 2594.13	 2603.00	       56948732	    2640.00	    2640.75	    2592.38	    2472.33	           	       0.00	56948732.00	59411660.00	69165872.00	      43.25	      46.12	      -5.75	
 2012/03/08	 2612.40	 2645.95	 2612.40	 2635.79	       57549412	    2640.50	    2643.70	    2597.73	    2474.33	           	       0.00	57549412.00	62493492.00	67883824.00	      41.39	      45.18	      -7.57	
 2012/03/09	 2644.10	 2664.41	 2631.41	 2664.30	       55258920	    2637.30	    2645.30	    2604.25	    2476.59	           	       0.00	55258920.00	60720744.00	64809368.00	      41.74	      44.49	      -5.50	
 2012/03/12	 2663.24	 2666.43	 2636.42	 2654.40	       62327216	    2635.70	    2645.10	    2610.38	    2478.75	           	       0.00	62327216.00	58905396.00	60891136.00	      40.75	      43.74	      -5.99	
 2012/03/13	 2653.68	 2681.33	 2649.17	 2681.07	       58404468	    2647.70	    2646.95	    2618.32	    2481.71	           	       0.00	58404468.00	58097664.00	58972568.00	      41.63	      43.32	      -3.38	
 2012/03/14	 2694.48	 2705.75	 2595.34	 2605.11	      108426544	    2648.20	    2644.10	    2621.10	    2483.84	           	       0.00	108426544.00	68393368.00	63902516.00	      35.79	      41.81	     -12.04	
 2012/03/15	 2602.66	 2618.25	 2575.44	 2585.55	       72565960	    2638.10	    2639.30	    2623.57	    2486.57	           	       0.00	72565960.00	71396560.00	66945024.00	      29.25	      39.30	     -20.11	
 2012/03/16	 2591.80	 2624.32	 2577.25	 2623.52	       58091260	    2630.00	    2633.65	    2627.90	    2490.33	           	       0.00	58091260.00	71963440.00	66342092.00	      26.81	      36.80	     -19.98	
 2012/03/19	 2617.66	 2631.04	 2598.63	 2630.01	       57646624	    2625.10	    2630.40	    2632.38	    2495.15	           	       0.00	57646624.00	71027920.00	64966656.00	      25.12	      34.47	     -18.69	
 2012/03/20	 2622.66	 2622.66	 2584.02	 2584.45	       58114064	    2605.80	    2626.75	    2633.48	    2498.39	           	       0.00	58114064.00	70968936.00	64533300.00	      19.88	      31.55	     -23.35	
 2012/03/21	 2597.38	 2613.27	 2569.07	 2587.79	       58002544	    2602.20	    2625.20	    2632.98	    2501.77	           	       0.00	58002544.00	60884584.00	64638976.00	      15.80	      28.40	     -25.19	
 2012/03/22	 2586.94	 2599.24	 2570.45	 2583.75	       44926776	    2601.90	    2620.00	    2631.85	    2505.23	           	       0.00	44926776.00	55354984.00	63375768.00	      12.11	      25.14	     -26.06	
 2012/03/23	 2575.33	 2578.82	 2544.52	 2552.94	       43329256	    2587.80	    2608.90	    2627.10	    2508.79	           	       0.00	43329256.00	52404224.00	62183832.00	       6.62	      21.44	     -29.63	
 2012/03/26	 2551.43	 2562.93	 2540.70	 2555.44	       31816212	    2572.80	    2598.95	    2622.02	    2512.35	           	       0.00	31816212.00	47236712.00	59132312.00	       2.45	      17.64	     -30.38	
 2012/03/27	 2565.55	 2571.90	 2544.37	 2547.14	       35944604	    2565.40	    2585.60	    2616.27	    2515.49	           	       0.00	35944604.00	42803200.00	56886068.00	      -1.51	      13.81	     -30.65	
 2012/03/28	 2538.46	 2540.42	 2471.03	 2474.90	       50005792	    2542.90	    2572.55	    2608.32	    2517.82	           	       0.00	50005792.00	41204120.00	51044352.00	     -10.36	       8.97	     -38.68	
 2012/03/29	 2463.69	 2476.48	 2429.73	 2443.12	       46131304	    2514.70	    2558.30	    2598.80	    2520.12	           	       0.00	46131304.00	41446604.00	48400792.00	     -19.71	       3.24	     -45.90	
 2012/03/30	 2447.94	 2461.98	 2438.49	 2454.90	       37027088	    2495.10	    2541.45	    2587.55	    2522.57	           	       0.00	37027088.00	40185036.00	46294632.00	     -25.88	      -2.59	     -46.58	
 2012/04/05	 2449.21	 2517.39	 2441.27	 2512.83	       54331688	    2486.60	    2529.70	    2580.05	    2525.92	           	       0.00	54331688.00	44689000.00	45962856.00	     -25.79	      -7.23	     -37.12	
 2012/04/06	 2509.45	 2525.53	 2502.70	 2519.83	       42368576	    2481.10	    2523.25	    2575.00	    2528.82	           	       0.00	42368576.00	45973504.00	44388352.00	     -24.86	     -10.75	     -28.22	
 2012/04/09	 2510.53	 2518.38	 2491.59	 2495.15	       35370984	    2485.10	    2514.00	    2569.60	    2532.09	           	       0.00	35370984.00	43045684.00	42124904.00	     -25.83	     -13.77	     -24.12	
 2012/04/10	 2490.28	 2519.81	 2459.35	 2519.79	       41335904	    2500.50	    2507.60	    2563.80	    2536.15	           	       0.00	41335904.00	42085580.00	41766092.00	     -24.32	     -15.88	     -16.89	
 2012/04/11	 2494.52	 2541.13	 2489.32	 2520.04	       42510312	    2513.50	    2504.30	    2556.60	    2539.98	           	       0.00	42510312.00	43183308.00	41684172.00	     -22.85	     -17.27	     -11.15	
 2012/04/12	 2522.83	 2570.84	 2516.57	 2570.44	       56488408	    2525.10	    2505.85	    2552.40	    2543.34	           	       0.00	56488408.00	43614208.00	44151604.00	     -17.41	     -17.30	      -0.22	
 2012/04/13	 2575.05	 2593.79	 2570.03	 2580.45	       53092644	    2537.20	    2509.15	    2547.38	    2545.56	           	       0.00	53092644.00	45758872.00	45866188.00	     -12.15	     -16.27	       8.24	
 2012/04/16	 2564.23	 2586.20	 2559.78	 2574.04	       40839700	    2553.00	    2519.05	    2545.80	    2547.87	           	       0.00	40839700.00	46854964.00	44950324.00	      -8.41	     -14.70	      12.58	
 2012/04/17	 2572.36	 2578.76	 2541.53	 2541.88	       37815468	    2557.30	    2528.90	    2543.60	    2549.63	           	       0.00	37815468.00	46150452.00	44118016.00	      -7.94	     -13.35	      10.81	
 2012/04/18	 2550.91	 2602.11	 2546.00	 2599.91	       58688408	    2573.30	    2543.40	    2542.43	    2553.07	           	       0.00	58688408.00	49384652.00	46283980.00	      -2.86	     -11.25	      16.78	
 2012/04/19	 2598.33	 2606.86	 2585.30	 2596.06	       46448108	    2578.40	    2551.75	    2540.73	    2557.24	           	       0.00	46448108.00	47377612.00	45495912.00	       0.85	      -8.83	      19.36	
 2012/04/20	 2591.51	 2627.38	 2589.35	 2626.84	       61446380	    2587.70	    2562.45	    2542.85	    2560.01	           	       0.00	61446380.00	49048780.00	47403828.00	       6.20	      -5.82	      24.05	
 2012/04/23	 2624.75	 2632.09	 2599.11	 2606.04	       58664936	    2594.10	    2573.55	    2543.77	    2563.07	           	       0.00	58664936.00	52612300.00	49733632.00	       8.67	      -2.92	      23.18	
 2012/04/24	 2594.80	 2640.29	 2559.46	 2604.87	       71139560	    2606.80	    2582.05	    2544.82	    2565.35	           	       0.00	71139560.00	59277312.00	52713880.00	      10.40	      -0.26	      21.32	
 2012/04/25	 2598.23	 2631.44	 2593.33	 2625.99	       62468052	    2612.00	    2592.65	    2548.48	    2567.38	           	       0.00	62468052.00	60032616.00	54708632.00	      13.33	       2.46	      21.74	
 2012/04/26	 2632.72	 2643.77	 2617.09	 2631.49	       58965668	    2619.10	    2598.75	    2552.30	    2570.23	           	       0.00	58965668.00	62536088.00	54956852.00	      15.91	       5.15	      21.52	
 2012/04/27	 2630.55	 2637.92	 2623.60	 2626.16	       48233584	    2618.90	    2603.30	    2556.23	    2572.93	           	       0.00	48233584.00	59893352.00	54471064.00	      17.33	       7.59	      19.48	
 2012/05/02	 2660.67	 2697.95	 2643.53	 2683.49	       80148656	    2634.40	    2614.25	    2566.65	    2577.17	           	       0.00	80148656.00	64190872.00	58401588.00	      22.81	      10.63	      24.36	
 2012/05/03	 2679.52	 2693.88	 2675.81	 2691.52	       59361088	    2651.70	    2629.25	    2579.07	    2580.59	           	       0.00	59361088.00	61834856.00	60556084.00	      27.49	      14.00	      26.97	
 2012/05/04	 2689.62	 2716.03	 2677.14	 2715.88	       63218088	    2669.70	    2640.85	    2592.13	    2584.08	           	       0.00	63218088.00	61985588.00	61009100.00	      32.78	      17.76	      30.05	
 2012/05/07	 2699.45	 2717.78	 2694.32	 2717.78	       68547312	    2687.00	    2653.05	    2602.40	    2587.65	           	       0.00	68547312.00	63902516.00	63219304.00	      36.71	      21.55	      30.32	
 2012/05/08	 2717.41	 2717.82	 2683.56	 2709.12	       63110840	    2703.60	    2661.25	    2611.85	    2591.83	           	       0.00	63110840.00	66877848.00	63385600.00	      38.68	      24.97	      27.41	
 2012/05/09	 2685.19	 2685.19	 2655.32	 2657.51	       58400284	    2698.40	    2666.40	    2619.98	    2593.98	           	       0.00	58400284.00	62527896.00	63359384.00	      35.66	      27.11	      17.10	
 2012/05/10	 2657.87	 2667.68	 2649.38	 2657.21	       46962576	    2691.50	    2671.60	    2626.82	    2596.12	           	       0.00	46962576.00	60047360.00	60941108.00	      32.87	      28.26	       9.21	
 2012/05/11	 2652.31	 2666.57	 2636.52	 2636.92	       41006144	    2675.70	    2672.70	    2632.68	    2597.84	           	       0.00	41006144.00	55605656.00	58795624.00	      28.69	      28.35	       0.68	
 2012/05/14	 2653.81	 2656.28	 2613.35	 2615.53	       52082484	    2655.20	    2671.10	    2634.93	    2599.23	           	       0.00	52082484.00	52312472.00	58107496.00	      23.38	      27.35	      -7.96	
 2012/05/15	 2597.64	 2618.18	 2591.60	 2617.37	       45767272	    2636.90	    2670.25	    2636.77	    2600.82	           	       0.00	45767272.00	48843980.00	57860916.00	      19.10	      25.70	     -13.21	
 2012/05/16	 2610.16	 2612.63	 2574.08	 2574.65	       43280272	    2620.30	    2659.35	    2636.80	    2601.23	           	       0.00	43280272.00	45819496.00	54173696.00	      12.12	      22.98	     -21.74	
 2012/05/17	 2577.96	 2619.59	 2571.20	 2613.94	       43728388	    2611.70	    2651.60	    2640.43	    2602.53	           	       0.00	43728388.00	45173964.00	52610664.00	       9.65	      20.32	     -21.34	
 2012/05/18	 2595.55	 2603.19	 2567.30	 2573.98	       43422124	    2599.10	    2637.40	    2639.13	    2603.15	           	       0.00	43422124.00	45655656.00	50630656.00	       4.41	      17.14	     -25.45	
 2012/05/21	 2572.37	 2604.22	 2563.97	 2587.23	       38602088	    2593.40	    2624.30	    2638.68	    2603.93	           	       0.00	38602088.00	42958848.00	47635660.00	       1.32	      13.97	     -25.31	
 2012/05/22	 2598.17	 2627.60	 2597.60	 2627.52	       42773528	    2595.40	    2616.15	    2638.70	    2605.01	           	       0.00	42773528.00	42360832.00	45602408.00	       2.09	      11.60	     -19.01	
 2012/05/23	 2621.79	 2635.78	 2598.29	 2616.87	       43719532	    2603.90	    2612.10	    2639.25	    2605.33	           	       0.00	43719532.00	42449304.00	44134400.00	       1.83	       9.64	     -15.63	
 2012/05/24	 2613.09	 2630.41	 2588.21	 2595.26	       42844064	    2600.20	    2605.95	    2638.77	    2605.15	           	       0.00	42844064.00	42272360.00	43723160.00	      -0.13	       7.69	     -15.63	
 2012/05/25	 2595.26	 2602.17	 2565.65	 2573.10	       39273004	    2600.00	    2599.55	    2636.13	    2603.90	           	       0.00	39273004.00	41443328.00	43549492.00	      -3.42	       5.47	     -17.78	
 2012/05/28	 2562.60	 2614.85	 2545.34	 2614.69	       56339276	    2605.50	    2599.45	    2635.27	    2603.20	           	       0.00	56339276.00	44990464.00	43974656.00	      -2.65	       3.84	     -12.98	
 2012/05/29	 2615.15	 2658.25	 2612.56	 2650.85	       72135640	    2610.20	    2602.80	    2636.52	    2603.01	           	       0.00	72135640.00	50862488.00	46611660.00	       0.87	       3.25	      -4.75	
 2012/05/30	 2646.37	 2655.16	 2636.52	 2642.26	       51855436	    2615.30	    2609.60	    2634.48	    2603.15	           	       0.00	51855436.00	52489420.00	47469364.00	       2.94	       3.19	      -0.50	
 2012/05/31	 2623.16	 2645.59	 2617.23	 2632.04	       44107468	    2622.60	    2611.40	    2631.50	    2603.13	           	       0.00	44107468.00	52741736.00	47507048.00	       3.70	       3.29	       0.83	
 2012/06/01	 2633.60	 2653.86	 2623.29	 2633.00	       44191056	    2634.60	    2617.30	    2627.35	    2602.34	           	       0.00	44191056.00	53724776.00	47584052.00	       4.34	       3.50	       1.68	
 2012/06/04	 2598.73	 2608.32	 2558.92	 2559.03	       52478504	    2623.50	    2614.50	    2619.40	    2600.62	           	       0.00	52478504.00	52953088.00	48971776.00	      -1.11	       2.58	      -7.38	
 2012/06/05	 2565.19	 2573.89	 2548.76	 2558.84	       37779912	    2605.00	    2607.60	    2611.88	    2599.57	           	       0.00	37779912.00	46081640.00	48472064.00	      -5.39	       0.98	     -12.74	
 2012/06/06	 2564.23	 2573.74	 2547.33	 2557.40	       33857696	    2588.00	    2601.65	    2606.88	    2598.82	           	       0.00	33857696.00	42482072.00	47485748.00	      -8.79	      -0.97	     -15.64	
 2012/06/07	 2579.43	 2584.04	 2536.26	 2542.18	       34841184	    2570.10	    2596.35	    2601.15	    2597.26	           	       0.00	34841184.00	40629044.00	46685388.00	     -12.57	      -3.29	     -18.56	
 2012/06/08	 2558.84	 2559.13	 2520.41	 2524.33	       43856424	    2548.30	    2591.45	    2595.50	    2594.93	           	       0.00	43856424.00	40563508.00	47144140.00	     -16.81	      -5.99	     -21.63	
 2012/06/11	 2529.60	 2565.43	 2523.77	 2558.26	       40098260	    2548.20	    2585.85	    2592.65	    2593.32	           	       0.00	40098260.00	38087884.00	45520488.00	     -17.23	      -8.24	     -17.99	
 2012/06/12	 2543.76	 2553.92	 2529.95	 2540.18	       37936676	    2544.50	    2574.75	    2588.77	    2590.98	           	       0.00	37936676.00	38119016.00	42100328.00	     -18.81	     -10.36	     -16.91	
 2012/06/13	 2546.79	 2581.11	 2539.63	 2580.64	       45014568	    2549.10	    2568.55	    2589.07	    2590.56	           	       0.00	45014568.00	40350516.00	41416296.00	     -16.61	     -11.61	     -10.00	
 2012/06/14	 2573.33	 2584.71	 2558.56	 2560.42	       40247936	    2552.70	    2561.40	    2586.40	    2590.14	           	       0.00	40247936.00	41431860.00	41030452.00	     -16.30	     -12.55	      -7.52	
 2012/06/15	 2565.19	 2580.17	 2538.57	 2568.05	       42786080	    2561.50	    2554.90	    2586.10	    2589.22	           	       0.00	42786080.00	41217228.00	40890368.00	     -15.27	     -13.09	      -4.36	
 2012/06/18	 2576.63	 2593.22	 2572.99	 2581.21	       35693628	    2566.10	    2557.15	    2585.82	    2588.41	           	       0.00	35693628.00	40335768.00	39211828.00	     -13.24	     -13.12	      -0.24	
 2012/06/19	 2577.36	 2577.36	 2556.10	 2558.62	       32700552	    2569.80	    2557.15	    2582.38	    2587.98	           	       0.00	32700552.00	39287192.00	38703104.00	     -13.30	     -13.16	      -0.28	
 2012/06/20	 2563.64	 2570.66	 2549.44	 2552.61	       29850640	    2564.20	    2556.65	    2579.15	    2587.39	           	       0.00	29850640.00	36254516.00	38302516.00	     -13.67	     -13.26	      -0.82	
 2012/06/21	 2547.05	 2547.05	 2502.42	 2512.19	       35396732	    2554.60	    2553.65	    2575.00	    2586.20	           	       0.00	35396732.00	35284584.00	38358220.00	     -17.03	     -14.01	      -6.04	
 2012/06/25	 2501.16	 2501.16	 2455.01	 2456.52	       40106736	    2532.30	    2546.90	    2569.18	    2584.59	           	       0.00	40106736.00	34748824.00	37983028.00	     -23.91	     -15.99	     -15.84	
 2012/06/26	 2442.56	 2465.12	 2434.64	 2454.92	       31734008	    2506.90	    2536.50	    2561.18	    2582.92	           	       0.00	31734008.00	33957480.00	37146624.00	     -29.16	     -18.63	     -21.06	
 2012/06/27	 2452.67	 2470.76	 2444.34	 2447.20	       30007552	    2484.70	    2527.25	    2551.00	    2581.25	           	       0.00	30007552.00	33420084.00	36353640.00	     -33.55	     -21.61	     -23.88	
 2012/06/28	 2451.66	 2459.19	 2425.24	 2425.73	       30543112	    2459.30	    2511.75	    2540.15	    2580.43	           	       0.00	30543112.00	33557708.00	34906112.00	     -38.32	     -24.95	     -26.74	
