"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 28, 2014","47,100.46","47,100.46","47,100.46","47,100.46","0","-0.12"
"Oct 27, 2014","47,155.36","47,155.36","47,155.36","47,155.36","0","0.86"
"Oct 24, 2014","46,751.91","46,751.91","46,751.91","46,751.91","0","0.54"
"Oct 23, 2014","46,500.42","46,500.42","46,500.42","46,500.42","0","-0.05"
"Oct 22, 2014","46,524.03","46,524.03","46,524.03","46,524.03","0","1.14"
"Oct 21, 2014","45,998.51","45,998.51","45,998.51","45,998.51","0","0.11"
"Oct 20, 2014","45,950.21","45,950.21","45,950.21","45,950.21","0","0.91"
"Oct 17, 2014","45,538.01","45,538.01","45,538.01","45,538.01","0","0.32"
"Oct 16, 2014","45,392.64","45,392.64","45,392.64","45,392.64","0","0.18"
"Oct 15, 2014","45,312.48","45,312.48","45,312.48","45,312.48","0","0.73"
"Oct 14, 2014","44,982.33","44,982.33","44,982.33","44,982.33","0","1.01"
"Oct 13, 2014","44,533.79","44,533.79","44,533.79","44,533.79","0","-0.63"
"Oct 10, 2014","44,816.69","44,816.69","44,816.69","44,816.69","0","-2.05"
"Oct 09, 2014","45,752.81","45,752.81","45,752.81","45,752.81","0","1.06"
"Oct 08, 2014","45,274.13","45,274.13","45,274.13","45,274.13","0","-0.81"
"Oct 07, 2014","45,644.64","45,644.64","45,644.64","45,644.64","0","-0.16"
"Oct 06, 2014","45,718.34","45,718.34","45,718.34","45,718.34","0","-0.48"
"Oct 03, 2014","45,936.88","45,936.88","45,936.88","45,936.88","0","0.39"
"Oct 02, 2014","45,759.48","45,759.48","45,759.48","45,759.48","0","-0.68"
"Oct 01, 2014","46,073.54","46,073.54","46,073.54","46,073.54","0","0.78"
"Sep 30, 2014","45,716.65","45,716.65","45,716.65","45,716.65","0","0.54"
"Sep 29, 2014","45,469.35","45,469.35","45,469.35","45,469.35","0","-0.92"
"Sep 26, 2014","45,891.50","45,891.50","45,891.50","45,891.50","0","-1.27"
"Sep 25, 2014","46,482.56","46,482.56","46,482.56","46,482.56","0","0.12"
"Sep 24, 2014","46,425.58","46,425.58","46,425.58","46,425.58","0","-0.73"
"Sep 23, 2014","46,765.30","46,765.30","46,765.30","46,765.30","0","0.98"
"Sep 22, 2014","46,309.71","46,309.71","46,309.71","46,309.71","0","-1.28"
"Sep 19, 2014","46,911.54","46,911.54","46,911.54","46,911.54","0","0.32"
"Sep 18, 2014","46,762.75","46,762.75","46,762.75","46,762.75","0","0.16"
"Sep 17, 2014","46,688.72","46,688.72","46,688.72","46,688.72","0","-0.69"
"Sep 16, 2014","47,013.21","47,013.21","47,013.21","47,013.21","0","-0.51"
"Sep 15, 2014","47,253.93","47,253.93","47,253.93","47,253.93","0","-1.04"
"Sep 12, 2014","47,749.05","47,749.05","47,749.05","47,749.05","0","-0.27"
"Sep 11, 2014","47,877.98","47,877.98","47,877.98","47,877.98","0","-0.50"
"Sep 10, 2014","48,118.88","48,118.88","48,118.88","48,118.88","0","-0.50"
"Sep 09, 2014","48,361.29","48,361.29","48,361.29","48,361.29","0","0.56"
"Sep 08, 2014","48,090.68","48,090.68","48,090.68","48,090.68","0","-0.31"
"Sep 05, 2014","48,241.26","48,241.26","48,241.26","48,241.26","0","-0.56"
"Sep 04, 2014","48,515.23","48,515.23","48,515.23","48,515.23","0","-0.44"
"Sep 03, 2014","48,729.01","48,729.01","48,729.01","48,729.01","0","0.17"
"Sep 02, 2014","48,644.41","48,644.41","48,644.41","48,644.41","0","0.56"
"Sep 01, 2014","48,373.75","48,373.75","48,373.75","48,373.75","0","0.12"
"Aug 29, 2014","48,315.27","48,315.27","48,315.27","48,315.27","0","0.13"
"Aug 28, 2014","48,250.97","48,250.97","48,250.97","48,250.97","0","-0.46"
"Aug 27, 2014","48,471.98","48,471.98","48,471.98","48,471.98","0","0.47"
"Aug 26, 2014","48,244.74","48,244.74","48,244.74","48,244.74","0","0.08"
"Aug 25, 2014","48,208.11","48,208.11","48,208.11","48,208.11","0","-0.19"
"Aug 22, 2014","48,299.90","48,299.90","48,299.90","48,299.90","0","0.13"
"Aug 21, 2014","48,239.20","48,239.20","48,239.20","48,239.20","0","0.08"
"Aug 20, 2014","48,202.77","48,202.77","48,202.77","48,202.77","0","0.23"
"Aug 19, 2014","48,090.45","48,090.45","48,090.45","48,090.45","0","0.93"
"Aug 18, 2014","47,647.34","47,647.34","47,647.34","47,647.34","0","0.37"
"Aug 15, 2014","47,470.18","47,470.18","47,470.18","47,470.18","0","0.33"
"Aug 14, 2014","47,314.43","47,314.43","47,314.43","47,314.43","0","0.61"
"Aug 13, 2014","47,026.20","47,026.20","47,026.20","47,026.20","0","-0.25"
"Aug 12, 2014","47,143.73","47,143.73","47,143.73","47,143.73","0","1.35"
"Aug 11, 2014","46,516.88","46,516.88","46,516.88","46,516.88","0","0.40"
"Aug 08, 2014","46,331.71","46,331.71","46,331.71","46,331.71","0","-1.34"
"Aug 07, 2014","46,959.91","46,959.91","46,959.91","46,959.91","0","-0.05"
"Aug 06, 2014","46,985.38","46,985.38","46,985.38","46,985.38","0","-0.12"
"Aug 05, 2014","47,041.36","47,041.36","47,041.36","47,041.36","0","-0.40"
"Aug 04, 2014","47,231.57","47,231.57","47,231.57","47,231.57","0","-0.28"
"Aug 01, 2014","47,363.68","47,363.68","47,363.68","47,363.68","0","-1.36"
"Jul 31, 2014","48,015.77","48,015.77","48,015.77","48,015.77","0","0.18"
"Jul 30, 2014","47,930.29","47,930.29","47,930.29","47,930.29","0","0.62"
"Jul 29, 2014","47,636.63","47,636.63","47,636.63","47,636.63","0","0.20"
"Jul 28, 2014","47,542.44","47,542.44","47,542.44","47,542.44","0","-0.11"
"Jul 25, 2014","47,594.59","47,594.59","47,594.59","47,594.59","0","-0.08"
"Jul 24, 2014","47,631.20","47,631.20","47,631.20","47,631.20","0","0.20"
"Jul 23, 2014","47,536.97","47,536.97","47,536.97","47,536.97","0","0.60"
"Jul 22, 2014","47,251.83","47,251.83","47,251.83","47,251.83","0","0.06"
"Jul 21, 2014","47,223.24","47,223.24","47,223.24","47,223.24","0","0.15"
"Jul 18, 2014","47,152.70","47,152.70","47,152.70","47,152.70","0","0.17"
"Jul 17, 2014","47,073.99","47,073.99","47,073.99","47,073.99","0","0.06"
"Jul 16, 2014","47,043.55","47,043.55","47,043.55","47,043.55","0","0.14"
"Jul 15, 2014","46,977.99","46,977.99","46,977.99","46,977.99","0","-0.00"
"Jul 14, 2014","46,978.86","46,978.86","46,978.86","46,978.86","0","0.45"
"Jul 11, 2014","46,769.10","46,769.10","46,769.10","46,769.10","0","0.41"
"Jul 10, 2014","46,578.63","46,578.63","46,578.63","46,578.63","0","0.22"
"Jul 09, 2014","46,476.66","46,476.66","46,476.66","46,476.66","0","-1.06"
"Jul 08, 2014","46,974.95","46,974.95","46,974.95","46,974.95","0","-0.14"
"Jul 07, 2014","47,042.82","47,042.82","47,042.82","47,042.82","0","-0.11"
"Jul 04, 2014","47,094.57","47,094.57","47,094.57","47,094.57","0","0.62"
"Jul 03, 2014","46,806.17","46,806.17","46,806.17","46,806.17","0","0.66"
"Jul 02, 2014","46,500.64","46,500.64","46,500.64","46,500.64","0","1.48"
"Jul 01, 2014","45,822.07","45,822.07","45,822.07","45,822.07","0","-0.37"
"Jun 30, 2014","45,991.23","45,991.23","45,991.23","45,991.23","0","-0.91"
"Jun 27, 2014","46,411.52","46,411.52","46,411.52","46,411.52","0","-0.35"
"Jun 26, 2014","46,573.03","46,573.03","46,573.03","46,573.03","0","1.33"
"Jun 25, 2014","45,959.71","45,959.71","45,959.71","45,959.71","0","-0.51"
"Jun 24, 2014","46,193.05","46,193.05","46,193.05","46,193.05","0","-0.38"
"Jun 23, 2014","46,367.56","46,367.56","46,367.56","46,367.56","0","0.62"
"Jun 20, 2014","46,079.91","46,079.91","46,079.91","46,079.91","0","-0.89"
"Jun 19, 2014","46,494.23","46,494.23","46,494.23","46,494.23","0","1.59"
"Jun 18, 2014","45,767.40","45,767.40","45,767.40","45,767.40","0","-0.33"
"Jun 17, 2014","45,920.02","45,920.02","45,920.02","45,920.02","0","-0.22"
"Jun 16, 2014","46,019.04","46,019.04","46,019.04","46,019.04","0","0.13"
"Jun 13, 2014","45,957.27","45,957.27","45,957.27","45,957.27","0","-0.44"
"Jun 12, 2014","46,159.18","46,159.18","46,159.18","46,159.18","0","-0.46"
"Jun 11, 2014","46,373.41","46,373.41","46,373.41","46,373.41","0","-0.28"
"Jun 10, 2014","46,503.64","46,503.64","46,503.64","46,503.64","0","0.11"
"Jun 06, 2014","46,450.63","46,450.63","46,450.63","46,450.63","0","0.50"
"Jun 05, 2014","46,219.84","46,219.84","46,219.84","46,219.84","0","-0.15"
"Jun 04, 2014","46,287.39","46,287.39","46,287.39","46,287.39","0","-0.64"
"Jun 03, 2014","46,583.49","46,583.49","46,583.49","46,583.49","0","-0.70"
"Jun 02, 2014","46,912.27","46,912.27","46,912.27","46,912.27","0","0.47"
"May 30, 2014","46,690.53","46,690.53","46,690.53","46,690.53","0","-0.49"
"May 29, 2014","46,919.43","46,919.43","46,919.43","46,919.43","0","-0.13"
"May 28, 2014","46,979.88","46,979.88","46,979.88","46,979.88","0","0.28"
"May 27, 2014","46,846.98","46,846.98","46,846.98","46,846.98","0","-0.02"
"May 26, 2014","46,856.58","46,856.58","46,856.58","46,856.58","0","0.37"
"May 23, 2014","46,684.13","46,684.13","46,684.13","46,684.13","0","0.23"
"May 22, 2014","46,574.87","46,574.87","46,574.87","46,574.87","0","1.02"
"May 21, 2014","46,104.31","46,104.31","46,104.31","46,104.31","0","0.08"
"May 20, 2014","46,068.49","46,068.49","46,068.49","46,068.49","0","0.21"
"May 19, 2014","45,969.83","45,969.83","45,969.83","45,969.83","0","-1.28"
"May 16, 2014","46,565.33","46,565.33","46,565.33","46,565.33","0","-0.58"
"May 15, 2014","46,834.86","46,834.86","46,834.86","46,834.86","0","0.26"
"May 14, 2014","46,712.96","46,712.96","46,712.96","46,712.96","0","0.39"
"May 13, 2014","46,533.54","46,533.54","46,533.54","46,533.54","0","0.91"
"May 12, 2014","46,112.47","46,112.47","46,112.47","46,112.47","0","-0.23"
"May 09, 2014","46,217.41","46,217.41","46,217.41","46,217.41","0","-0.12"
"May 08, 2014","46,273.96","46,273.96","46,273.96","46,273.96","0","0.75"
"May 07, 2014","45,927.53","45,927.53","45,927.53","45,927.53","0","-0.83"
"May 06, 2014","46,310.30","46,310.30","46,310.30","46,310.30","0","0.35"
"May 05, 2014","46,148.48","46,148.48","46,148.48","46,148.48","0","0.08"
"May 02, 2014","46,113.29","46,113.29","46,113.29","46,113.29","0","0.17"
"May 01, 2014","46,034.77","46,034.77","46,034.77","46,034.77","0","-0.73"
"Apr 30, 2014","46,375.34","46,375.34","46,375.34","46,375.34","0","0.05"
"Apr 29, 2014","46,354.24","46,354.24","46,354.24","46,354.24","0","-0.89"
"Apr 28, 2014","46,772.42","46,772.42","46,772.42","46,772.42","0","0.09"
"Apr 24, 2014","46,729.59","46,729.59","46,729.59","46,729.59","0","0.25"
"Apr 23, 2014","46,613.86","46,613.86","46,613.86","46,613.86","0","0.70"
"Apr 22, 2014","46,288.95","46,288.95","46,288.95","46,288.95","0","0.46"
"Apr 17, 2014","46,077.11","46,077.11","46,077.11","46,077.11","0","0.63"
"Apr 16, 2014","45,790.61","45,790.61","45,790.61","45,790.61","0","0.60"
"Apr 15, 2014","45,518.94","45,518.94","45,518.94","45,518.94","0","0.55"
"Apr 14, 2014","45,272.18","45,272.18","45,272.18","45,272.18","0","-1.28"
"Apr 11, 2014","45,861.00","45,861.00","45,861.00","45,861.00","0","-0.95"
"Apr 10, 2014","46,301.16","46,301.16","46,301.16","46,301.16","0","0.31"
"Apr 09, 2014","46,157.14","46,157.14","46,157.14","46,157.14","0","0.98"
"Apr 08, 2014","45,707.71","45,707.71","45,707.71","45,707.71","0","-0.06"
"Apr 07, 2014","45,733.86","45,733.86","45,733.86","45,733.86","0","-0.16"
"Apr 04, 2014","45,809.42","45,809.42","45,809.42","45,809.42","0","0.24"
"Apr 03, 2014","45,698.29","45,698.29","45,698.29","45,698.29","0","0.13"
"Apr 02, 2014","45,640.27","45,640.27","45,640.27","45,640.27","0","0.26"
"Apr 01, 2014","45,520.90","45,520.90","45,520.90","45,520.90","0","-0.10"
"Mar 31, 2014","45,567.84","45,567.84","45,567.84","45,567.84","0","0.52"
"Mar 28, 2014","45,331.98","45,331.98","45,331.98","45,331.98","0","0.32"
"Mar 27, 2014","45,189.40","45,189.40","45,189.40","45,189.40","0","-0.49"
"Mar 26, 2014","45,414.00","45,414.00","45,414.00","45,414.00","0","0.75"
"Mar 25, 2014","45,075.00","45,075.00","45,075.00","45,075.00","0","-0.19"
"Mar 24, 2014","45,159.07","45,159.07","45,159.07","45,159.07","0","0.18"
"Mar 21, 2014","45,078.17","45,078.17","45,078.17","45,078.17","0","0.83"
"Mar 20, 2014","44,705.92","44,705.92","44,705.92","44,705.92","0","-1.15"
"Mar 19, 2014","45,225.86","45,225.86","45,225.86","45,225.86","0","0.21"
"Mar 18, 2014","45,132.68","45,132.68","45,132.68","45,132.68","0","0.51"
"Mar 17, 2014","44,904.70","44,904.70","44,904.70","44,904.70","0","-0.14"
"Mar 14, 2014","44,967.79","44,967.79","44,967.79","44,967.79","0","-1.53"
"Mar 13, 2014","45,668.33","45,668.33","45,668.33","45,668.33","0","0.53"
"Mar 12, 2014","45,427.92","45,427.92","45,427.92","45,427.92","0","-0.54"
"Mar 11, 2014","45,675.44","45,675.44","45,675.44","45,675.44","0","0.04"
"Mar 10, 2014","45,655.87","45,655.87","45,655.87","45,655.87","0","-0.93"
"Mar 07, 2014","46,084.37","46,084.37","46,084.37","46,084.37","0","0.34"
"Mar 06, 2014","45,928.38","45,928.38","45,928.38","45,928.38","0","0.01"
"Mar 05, 2014","45,925.21","45,925.21","45,925.21","45,925.21","0","0.92"
"Mar 04, 2014","45,506.59","45,506.59","45,506.59","45,506.59","0","0.31"
"Mar 03, 2014","45,367.83","45,367.83","45,367.83","45,367.83","0","-0.15"
"Feb 28, 2014","45,435.69","45,435.69","45,435.69","45,435.69","0","-0.10"
"Feb 27, 2014","45,479.60","45,479.60","45,479.60","45,479.60","0","-0.40"
"Feb 26, 2014","45,660.75","45,660.75","45,660.75","45,660.75","0","0.07"
"Feb 25, 2014","45,628.91","45,628.91","45,628.91","45,628.91","0","-0.07"
"Feb 24, 2014","45,658.94","45,658.94","45,658.94","45,658.94","0","0.33"
"Feb 21, 2014","45,510.83","45,510.83","45,510.83","45,510.83","0","0.51"
"Feb 20, 2014","45,280.30","45,280.30","45,280.30","45,280.30","0","0.08"
"Feb 19, 2014","45,244.96","45,244.96","45,244.96","45,244.96","0","0.29"
"Feb 18, 2014","45,115.96","45,115.96","45,115.96","45,115.96","0","0.19"
"Feb 17, 2014","45,028.30","45,028.30","45,028.30","45,028.30","0","0.72"
"Feb 14, 2014","44,705.20","44,705.20","44,705.20","44,705.20","0","0.91"
"Feb 13, 2014","44,302.86","44,302.86","44,302.86","44,302.86","0","-0.04"
"Feb 12, 2014","44,318.44","44,318.44","44,318.44","44,318.44","0","1.06"
"Feb 11, 2014","43,853.16","43,853.16","43,853.16","43,853.16","0","0.62"
"Feb 10, 2014","43,581.22","43,581.22","43,581.22","43,581.22","0","1.08"
"Feb 07, 2014","43,114.22","43,114.22","43,114.22","43,114.22","0","0.75"
"Feb 06, 2014","42,794.42","42,794.42","42,794.42","42,794.42","0","1.20"
"Feb 05, 2014","42,284.93","42,284.93","42,284.93","42,284.93","0","-0.52"
"Feb 04, 2014","42,508.05","42,508.05","42,508.05","42,508.05","0","-1.75"
"Feb 03, 2014","43,265.68","43,265.68","43,265.68","43,265.68","0","-0.04"
"Jan 31, 2014","43,283.12","43,283.12","43,283.12","43,283.12","0","0.04"
"Jan 30, 2014","43,266.94","43,266.94","43,266.94","43,266.94","0","-0.78"
"Jan 29, 2014","43,608.41","43,608.41","43,608.41","43,608.41","0","1.04"
"Jan 28, 2014","43,158.92","43,158.92","43,158.92","43,158.92","0","-1.26"
"Jan 24, 2014","43,707.86","43,707.86","43,707.86","43,707.86","0","-0.42"
"Jan 23, 2014","43,891.80","43,891.80","43,891.80","43,891.80","0","-1.07"
"Jan 22, 2014","44,365.31","44,365.31","44,365.31","44,365.31","0","-0.22"
"Jan 21, 2014","44,462.87","44,462.87","44,462.87","44,462.87","0","0.69"
"Jan 20, 2014","44,159.16","44,159.16","44,159.16","44,159.16","0","-0.20"
"Jan 17, 2014","44,249.42","44,249.42","44,249.42","44,249.42","0","-0.06"
"Jan 16, 2014","44,275.32","44,275.32","44,275.32","44,275.32","0","1.21"
"Jan 15, 2014","43,744.57","43,744.57","43,744.57","43,744.57","0","0.64"
"Jan 14, 2014","43,466.20","43,466.20","43,466.20","43,466.20","0","-1.51"
"Jan 13, 2014","44,133.58","44,133.58","44,133.58","44,133.58","0","-0.38"
"Jan 10, 2014","44,302.95","44,302.95","44,302.95","44,302.95","0","-0.23"
"Jan 09, 2014","44,403.23","44,403.23","44,403.23","44,403.23","0","0.16"
"Jan 08, 2014","44,333.50","44,333.50","44,333.50","44,333.50","0","-0.02"
"Jan 07, 2014","44,341.33","44,341.33","44,341.33","44,341.33","0","-0.15"
"Jan 06, 2014","44,407.13","44,407.13","44,407.13","44,407.13","0","-0.47"
"Jan 03, 2014","44,617.46","44,617.46","44,617.46","44,617.46","0","-0.33"
"Jan 02, 2014","44,766.02","44,766.02","44,766.02","44,766.02","0","0.29"
"Dec 31, 2013","44,635.11","44,635.11","44,635.11","44,635.11","0","-0.09"
"Dec 30, 2013","44,673.35","44,673.35","44,673.35","44,673.35","0","0.61"
"Dec 27, 2013","44,400.32","44,400.32","44,400.32","44,400.32","0","-0.05"
"Dec 24, 2013","44,424.12","44,424.12","44,424.12","44,424.12","0","0.67"
"Dec 23, 2013","44,129.77","44,129.77","44,129.77","44,129.77","0","0.68"
"Dec 20, 2013","43,830.59","43,830.59","43,830.59","43,830.59","0","1.21"
"Dec 19, 2013","43,306.27","43,306.27","43,306.27","43,306.27","0","2.08"
"Dec 18, 2013","42,422.48","42,422.48","42,422.48","42,422.48","0","-0.14"
"Dec 17, 2013","42,481.50","42,481.50","42,481.50","42,481.50","0","0.27"
"Dec 16, 2013","42,368.40","42,368.40","42,368.40","42,368.40","0","-0.17"
"Dec 13, 2013","42,441.60","42,441.60","42,441.60","42,441.60","0","0.71"
"Dec 12, 2013","42,141.37","42,141.37","42,141.37","42,141.37","0","-0.82"
"Dec 11, 2013","42,488.77","42,488.77","42,488.77","42,488.77","0","-0.76"
"Dec 10, 2013","42,815.94","42,815.94","42,815.94","42,815.94","0","-0.02"
"Dec 09, 2013","42,823.18","42,823.18","42,823.18","42,823.18","0","-0.80"
"Dec 06, 2013","43,169.43","43,169.43","43,169.43","43,169.43","0","-0.23"
"Dec 05, 2013","43,268.82","43,268.82","43,268.82","43,268.82","0","-1.44"
"Dec 04, 2013","43,899.73","43,899.73","43,899.73","43,899.73","0","0.34"
"Dec 03, 2013","43,752.57","43,752.57","43,752.57","43,752.57","0","-0.44"
"Dec 02, 2013","43,947.73","43,947.73","43,947.73","43,947.73","0","-0.76"
"Nov 29, 2013","44,285.13","44,285.13","44,285.13","44,285.13","0","-0.26"
"Nov 28, 2013","44,400.36","44,400.36","44,400.36","44,400.36","0","0.03"
"Nov 27, 2013","44,388.17","44,388.17","44,388.17","44,388.17","0","-0.45"
"Nov 26, 2013","44,589.08","44,589.08","44,589.08","44,589.08","0","0.08"
"Nov 25, 2013","44,552.77","44,552.77","44,552.77","44,552.77","0","0.32"
"Nov 22, 2013","44,411.92","44,411.92","44,411.92","44,411.92","0","0.90"
"Nov 21, 2013","44,014.64","44,014.64","44,014.64","44,014.64","0","-0.36"
"Nov 20, 2013","44,172.44","44,172.44","44,172.44","44,172.44","0","-0.85"
"Nov 19, 2013","44,548.93","44,548.93","44,548.93","44,548.93","0","-0.57"
"Nov 18, 2013","44,805.49","44,805.49","44,805.49","44,805.49","0","-0.31"
"Nov 15, 2013","44,944.98","44,944.98","44,944.98","44,944.98","0","0.86"
"Nov 14, 2013","44,560.23","44,560.23","44,560.23","44,560.23","0","0.68"
"Nov 13, 2013","44,258.59","44,258.59","44,258.59","44,258.59","0","-1.37"
"Nov 12, 2013","44,872.95","44,872.95","44,872.95","44,872.95","0","0.11"
"Nov 11, 2013","44,823.42","44,823.42","44,823.42","44,823.42","0","-0.22"
"Nov 08, 2013","44,924.32","44,924.32","44,924.32","44,924.32","0","-0.19"
"Nov 07, 2013","45,009.14","45,009.14","45,009.14","45,009.14","0","0.15"
"Nov 06, 2013","44,941.98","44,941.98","44,941.98","44,941.98","0","0.03"
"Nov 05, 2013","44,926.74","44,926.74","44,926.74","44,926.74","0","0.77"
"Nov 04, 2013","44,584.08","44,584.08","44,584.08","44,584.08","0","-0.38"
"Nov 01, 2013","44,754.38","44,754.38","44,754.38","44,754.38","0","-0.26"
"Oct 31, 2013","44,872.92","44,872.92","44,872.92","44,872.92","0","-0.10"
"Oct 30, 2013","44,917.23","44,917.23","44,917.23","44,917.23","0","0.28"
"Oct 29, 2013","44,790.46","44,790.46","44,790.46","44,790.46","0","-0.48"
"Oct 28, 2013","45,004.54","45,004.54","45,004.54","45,004.54","0","1.02"
"Oct 25, 2013","44,548.25","44,548.25","44,548.25","44,548.25","0","0.25"
"Oct 24, 2013","44,436.93","44,436.93","44,436.93","44,436.93","0","0.31"
"Oct 23, 2013","44,298.07","44,298.07","44,298.07","44,298.07","0","-0.32"
"Oct 22, 2013","44,439.07","44,439.07","44,439.07","44,439.07","0","0.40"
"Oct 21, 2013","44,262.30","44,262.30","44,262.30","44,262.30","0","0.57"
"Oct 18, 2013","44,011.66","44,011.66","44,011.66","44,011.66","0","0.73"
"Oct 17, 2013","43,694.36","43,694.36","43,694.36","43,694.36","0","0.38"
"Oct 16, 2013","43,527.35","43,527.35","43,527.35","43,527.35","0","0.07"
"Oct 15, 2013","43,496.24","43,496.24","43,496.24","43,496.24","0","0.98"
"Oct 14, 2013","43,072.09","43,072.09","43,072.09","43,072.09","0","-0.44"
"Oct 11, 2013","43,262.09","43,262.09","43,262.09","43,262.09","0","1.63"
"Oct 10, 2013","42,569.60","42,569.60","42,569.60","42,569.60","0","-0.11"
"Oct 09, 2013","42,617.95","42,617.95","42,617.95","42,617.95","0","0.07"
"Oct 08, 2013","42,588.26","42,588.26","42,588.26","42,588.26","0","-0.22"
"Oct 07, 2013","42,682.67","42,682.67","42,682.67","42,682.67","0","-0.90"
"Oct 04, 2013","43,070.58","43,070.58","43,070.58","43,070.58","0","-0.51"
"Oct 03, 2013","43,292.11","43,292.11","43,292.11","43,292.11","0","0.37"
"Oct 02, 2013","43,130.40","43,130.40","43,130.40","43,130.40","0","0.17"
"Oct 01, 2013","43,057.98","43,057.98","43,057.98","43,057.98","0","-0.23"
"Sep 30, 2013","43,157.87","43,157.87","43,157.87","43,157.87","0","-1.66"
"Sep 27, 2013","43,885.83","43,885.83","43,885.83","43,885.83","0","0.24"
"Sep 26, 2013","43,781.59","43,781.59","43,781.59","43,781.59","0","0.35"
"Sep 25, 2013","43,628.47","43,628.47","43,628.47","43,628.47","0","0.80"
"Sep 24, 2013","43,283.00","43,283.00","43,283.00","43,283.00","0","-0.34"
"Sep 23, 2013","43,431.49","43,431.49","43,431.49","43,431.49","0","-0.44"
"Sep 20, 2013","43,624.67","43,624.67","43,624.67","43,624.67","0","-0.35"
"Sep 19, 2013","43,779.98","43,779.98","43,779.98","43,779.98","0","1.10"
"Sep 18, 2013","43,305.36","43,305.36","43,305.36","43,305.36","0","-0.25"
"Sep 17, 2013","43,412.10","43,412.10","43,412.10","43,412.10","0","0.06"
"Sep 16, 2013","43,383.98","43,383.98","43,383.98","43,383.98","0","0.56"
"Sep 13, 2013","43,143.80","43,143.80","43,143.80","43,143.80","0","-0.43"
"Sep 12, 2013","43,332.13","43,332.13","43,332.13","43,332.13","0","0.16"
"Sep 11, 2013","43,263.40","43,263.40","43,263.40","43,263.40","0","0.64"
"Sep 10, 2013","42,988.83","42,988.83","42,988.83","42,988.83","0","0.39"
"Sep 09, 2013","42,822.78","42,822.78","42,822.78","42,822.78","0","0.84"
"Sep 06, 2013","42,467.92","42,467.92","42,467.92","42,467.92","0","0.05"
"Sep 05, 2013","42,445.46","42,445.46","42,445.46","42,445.46","0","-0.30"
"Sep 04, 2013","42,575.31","42,575.31","42,575.31","42,575.31","0","-0.67"
"Sep 03, 2013","42,861.13","42,861.13","42,861.13","42,861.13","0","0.17"
"Sep 02, 2013","42,789.11","42,789.11","42,789.11","42,789.11","0","1.32"
"Aug 30, 2013","42,231.38","42,231.38","42,231.38","42,231.38","0","0.84"
"Aug 29, 2013","41,877.95","41,877.95","41,877.95","41,877.95","0","0.13"
"Aug 28, 2013","41,823.43","41,823.43","41,823.43","41,823.43","0","-1.05"
"Aug 27, 2013","42,265.18","42,265.18","42,265.18","42,265.18","0","0.16"
"Aug 26, 2013","42,197.70","42,197.70","42,197.70","42,197.70","0","0.33"
"Aug 23, 2013","42,059.96","42,059.96","42,059.96","42,059.96","0","0.96"
"Aug 22, 2013","41,658.29","41,658.29","41,658.29","41,658.29","0","-0.46"
"Aug 21, 2013","41,852.36","41,852.36","41,852.36","41,852.36","0","0.43"
"Aug 20, 2013","41,673.06","41,673.06","41,673.06","41,673.06","0","-0.57"
"Aug 19, 2013","41,910.57","41,910.57","41,910.57","41,910.57","0","0.38"
"Aug 16, 2013","41,753.66","41,753.66","41,753.66","41,753.66","0","-0.75"
"Aug 15, 2013","42,068.07","42,068.07","42,068.07","42,068.07","0","-0.09"
"Aug 14, 2013","42,106.59","42,106.59","42,106.59","42,106.59","0","0.04"
"Aug 13, 2013","42,090.61","42,090.61","42,090.61","42,090.61","0","0.96"
"Aug 12, 2013","41,689.79","41,689.79","41,689.79","41,689.79","0","1.06"
"Aug 09, 2013","41,253.34","41,253.34","41,253.34","41,253.34","0","-0.12"
"Aug 08, 2013","41,304.22","41,304.22","41,304.22","41,304.22","0","1.07"
"Aug 07, 2013","40,867.91","40,867.91","40,867.91","40,867.91","0","-1.85"
"Aug 06, 2013","41,637.20","41,637.20","41,637.20","41,637.20","0","-0.11"
"Aug 05, 2013","41,683.05","41,683.05","41,683.05","41,683.05","0","-0.11"
"Aug 02, 2013","41,727.98","41,727.98","41,727.98","41,727.98","0","1.09"
"Aug 01, 2013","41,277.23","41,277.23","41,277.23","41,277.23","0","0.19"
"Jul 31, 2013","41,199.66","41,199.66","41,199.66","41,199.66","0","0.09"
"Jul 30, 2013","41,160.70","41,160.70","41,160.70","41,160.70","0","0.02"
"Jul 29, 2013","41,153.24","41,153.24","41,153.24","41,153.24","0","0.09"
"Jul 26, 2013","41,118.17","41,118.17","41,118.17","41,118.17","0","0.13"
"Jul 25, 2013","41,065.86","41,065.86","41,065.86","41,065.86","0","0.01"
"Jul 24, 2013","41,061.45","41,061.45","41,061.45","41,061.45","0","0.36"
"Jul 23, 2013","40,914.97","40,914.97","40,914.97","40,914.97","0","0.30"
"Jul 22, 2013","40,790.64","40,790.64","40,790.64","40,790.64","0","0.60"
"Jul 19, 2013","40,547.86","40,547.86","40,547.86","40,547.86","0","-0.43"
"Jul 18, 2013","40,721.80","40,721.80","40,721.80","40,721.80","0","0.24"
"Jul 17, 2013","40,626.07","40,626.07","40,626.07","40,626.07","0","-0.09"
"Jul 16, 2013","40,661.41","40,661.41","40,661.41","40,661.41","0","0.10"
"Jul 15, 2013","40,621.36","40,621.36","40,621.36","40,621.36","0","0.15"
"Jul 12, 2013","40,562.47","40,562.47","40,562.47","40,562.47","0","0.16"
